[19:31:19]	FB|| light ROOM has connected.
[20:34:07]	Corporal RT-9824 ''Bulwark'' has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:11]	Corporal RT-9824 ''Bulwark'' has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:11]	Corporal RT-9824 ''Bulwark'' has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:12]	Corporal RT-9824 ''Bulwark'' has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:12]	Corporal RT-9824 ''Bulwark'' has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:14]	B-5JO used command '/ToggleRaise'.
[20:34:14]	Flight Crewman Third Class Dash Rene used command '/c'.
[20:34:16]	Corporal RT-9824 ''Bulwark'' has taken 1 damage from B-5JO.
[20:34:16]	B-5JO has killed Corporal RT-9824 ''Bulwark'' with rw_sw_huntershotgun.
[20:34:19]	B-5JO used command '/ToggleRaise'.
[20:34:29]	Corporal RT-9824 ''Bulwark'' ran 'Equip' on item 'E-22 Blaster' (#536)
[20:34:44]	B-5JO used command '/ToggleRaise'.
[20:34:46]	Medical Crewman First Class Karissa Novar has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:46]	Grand Admiral Mitth'raw'nuruodo has killed Medical Crewman First Class Karissa Novar with rw_sw_dlt19x.
[20:34:46]	Sergeant IN-3331 has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:46]	Grand Admiral Mitth'raw'nuruodo has killed Sergeant IN-3331 with rw_sw_dlt19x.
[20:34:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:34:46]	Grand Admiral Mitth'raw'nuruodo has killed Flight Crewman Third Class Dash Rene with rw_sw_dlt19x.
[20:34:52]	[OOC] Medical Crewman First Class Karissa Novar: sdidsohsd
[20:34:53]	B-5JO used command '/ToggleRaise'.
[20:34:54]	Sergeant IN-3331 has spawned a 'Entity [994][item_ammo_pistol_large]'.
[20:34:54]	[OOC] Flight Crewman Third Class Dash Rene: AFGGH
[20:34:54]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:34:54]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:34:57]	Sergeant IN-3331 has spawned a 'Entity [994][item_ammo_pistol_large]'.
[20:34:57]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:34:57]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:34:57]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:34:58]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:34:58]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:34:58]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:34:58]	Sergeant IN-3331 has spawned a 'Entity [994][item_ammo_pistol_large]'.
[20:34:58]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:34:58]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:34:59]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:34:59]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:34:59]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:34:59]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:34:59]	Sergeant IN-3331 has spawned a 'Entity [994][item_ammo_pistol_large]'.
[20:34:59]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:00]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:00]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:00]	[OOC] Medical Crewman First Class Karissa Novar: you forgot me
[20:35:00]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:00]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:35:00]	Sergeant IN-3331 has spawned a 'Entity [994][item_ammo_pistol_large]'.
[20:35:00]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:01]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:01]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:01]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:01]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:35:01]	Sergeant IN-3331 has spawned a 'Entity [994][item_ammo_pistol_large]'.
[20:35:01]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:35:02]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:02]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:02]	[OOC] Flight Crewman Third Class Dash Rene: THE EVENT WAS SPOSE TO HAPPEN 30 MIN AGO
[20:35:02]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:03]	Sergeant IN-3331 ran 'Equip' on item 'Imperial Flamethrower' (#169)
[20:35:04]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:05]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:05]	[OOC] Flight Crewman Third Class Dash Rene: WTFFFFFFFFFFFFF
[20:35:05]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:05]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:05]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:35:05]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:35:05]	Sergeant IN-3331 has spawned a 'Entity [1049][item_ammo_pistol_large]'.
[20:35:06]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:06]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:06]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:06]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:06]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:35:06]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:35:07]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:07]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:07]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:07]	Sergeant IN-3331 has spawned a 'Entity [1049][item_ammo_pistol_large]'.
[20:35:07]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:07]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:35:08]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:35:08]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:09]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:09]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:09]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:09]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_pistol_large]'.
[20:35:09]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_pistol_large]'.
[20:35:09]	Sergeant IN-3331 has spawned a 'Entity [1049][item_ammo_pistol_large]'.
[20:35:10]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:10]	Sergeant IN-3331 has spawned a 'Entity [1058][item_ammo_pistol_large]'.
[20:35:10]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:10]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_pistol_large]'.
[20:35:11]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_pistol_large]'.
[20:35:11]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_pistol_large]'.
[20:35:11]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_pistol_large]'.
[20:35:12]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:12]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1049][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:13]	Sergeant IN-3331 has spawned a 'Entity [1058][item_ammo_ar2_large]'.
[20:35:14]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:14]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:14]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:14]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:14]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:15]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:15]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:15]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:15]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:15]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:15]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:16]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:16]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:16]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:16]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:16]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:17]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:17]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:17]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:17]	Sergeant IN-3331 has spawned a 'Entity [1049][item_ammo_ar2_large]'.
[20:35:17]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:17]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:18]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:18]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:18]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:18]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:18]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:19]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:19]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:19]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:19]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:19]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:19]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:20]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:20]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:20]	Sergeant IN-3331 has spawned a 'Entity [1016][item_ammo_ar2_large]'.
[20:35:20]	Sergeant IN-3331 has spawned a 'Entity [1022][item_ammo_ar2_large]'.
[20:35:21]	Sergeant IN-3331 has spawned a 'Entity [1035][item_ammo_ar2_large]'.
[20:35:21]	Sergeant IN-3331 has spawned a 'Entity [1038][item_ammo_ar2_large]'.
[20:35:21]	Sergeant IN-3331 has spawned a 'Entity [1048][item_ammo_ar2_large]'.
[20:35:21]	Sergeant IN-3331 has spawned a 'Entity [1040][item_ammo_ar2_large]'.
[20:35:22]	[OOC] Medical Crewman First Class Karissa Novar: brb
[20:35:23]	Flight Crewman Third Class Dash Rene ran 'Equip' on item 'E-11 Blaster' (#947)
[20:35:23]	B-5JO used command '/CharGiveFlag b- t'.
[20:35:39]	Flight Crewman Third Class Dash Rene ran 'use' on item 'Tibanna Cartridge' (#1063)
[20:35:40]	Flight Crewman Third Class Dash Rene ran 'use' on item 'Tibanna Cartridge' (#1064)
[20:35:41]	Flight Crewman Third Class Dash Rene ran 'use' on item 'Tibanna Cartridge' (#1065)
[20:35:43]	Flight Crewman Third Class Dash Rene ran 'use' on item 'Tibanna Cartridge' (#1060)
[20:35:44]	Flight Crewman Third Class Dash Rene ran 'use' on item 'Tibanna Cartridge' (#1061)
[20:35:50]	matt saton has connected.
[20:35:53]	B-5JO entered observer.
[20:35:53]	B-5JO exited observer at their location.
[20:35:55]	Grand Admiral Mitth'raw'nuruodo entered observer.
[20:35:55]	Grand Admiral Mitth'raw'nuruodo exited observer at their location.
[20:35:58]	Flight Crewman Third Class Dash Rene ran 'EquipUn' on item 'E-11 Blaster' (#947)
[20:35:59]	Flight Crewman Third Class Dash Rene ran 'Equip' on item 'E-11 Blaster' (#947)
[20:36:00]	Sergeant IN-3331 has spawned a 'Entity [1016][weapon_striderbuster]'.
[20:36:01]	Flight Crewman Third Class Dash Rene ran 'EquipUn' on item 'E-11 Blaster' (#947)
[20:36:09]	Flight Crewman Third Class Dash Rene ran 'Equip' on item 'E-11 Blaster' (#947)
[20:36:10]	Flight Crewman Third Class Dash Rene ran 'EquipUn' on item 'E-11 Blaster' (#947)
[20:36:12]	[LOOC] B-5JO: step towards me madeline
[20:36:13]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#930)
[20:36:13]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#930)
[20:36:15]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:15]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:16]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:17]	[LOOC] B-5JO: like 1 step
[20:36:17]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:18]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:18]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:20]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:20]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:21]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:21]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:22]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:22]	[LOOC] Sergeant IN-3331: /me plants big nukey-nuke bomb
[20:36:24]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:24]	Sergeant IN-3331 has spawned a 'Entity [1016][weapon_striderbuster]'.
[20:36:24]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:25]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:26]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:26]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:28]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:29]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:30]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:30]	Flight Crewman Third Class Dash Rene ran 'Power' on item 'Comlink' (#150)
[20:36:33]	[LOOC] Grand Admiral Mitth'raw'nuruodo: void
[20:36:44]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:44]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:48]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:48]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:49]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:49]	Flight Crewman Third Class Dash Rene has taken 1 damage from Grand Admiral Mitth'raw'nuruodo.
[20:36:51]	B-5JO used command '/ToggleRaise'.
[20:36:53]	Flight Crewman Third Class Dash Rene has taken 1 damage from B-5JO.
[20:36:53]	B-5JO has killed Flight Crewman Third Class Dash Rene with rw_sw_huntershotgun.
[20:36:54]	B-5JO used command '/ToggleRaise'.
[20:37:00]	[OOC] Medical Crewman First Class Karissa Novar: back
[20:37:12]	[OOC] Flight Crewman Third Class Dash Rene: tp back
[20:37:23]	Flight Crewman Third Class Dash Rene ran 'Equip' on item 'Inmate Jumpsuit' (#772)
[20:37:25]	Flight Crewman Third Class Dash Rene ran 'EquipUn' on item 'Inmate Jumpsuit' (#772)
[20:37:32]	Grand Admiral Mitth'raw'nuruodo used command '/PlySearch'.
[20:37:34]	Grand Admiral Mitth'raw'nuruodo has gained a 'Inmate Jumpsuit' #772.
[20:37:36]	Grand Admiral Mitth'raw'nuruodo has gained a 'Comlink' #930.
[20:37:57]	Flight Crewman Third Class Dash Rene ran 'create' on item 'Squad Identification Device' (#529)
[20:38:23]	[OOC] Medical Crewman First Class Karissa Novar: will will
[20:38:27]	Flight Crewman Third Class Dash Rene has killed Flight Crewman Third Class Dash Rene.
[20:39:10]	[LOOC] Flight Crewman Third Class Dash Rene: belt
[20:39:15]	matt saton loaded the character 'Lieutenant Ezyn Linmer'
[20:39:19]	[OOC] Lieutenant Ezyn Linmer: fuckfucfkuckfcukfcukfcu kshit fukc
[20:39:19]	Lieutenant Ezyn Linmer entered observer.
[20:39:22]	[OOC] Flight Crewman Third Class Dash Rene: no
[20:39:34]	Lieutenant Ezyn Linmer exited observer at their location.
[20:39:38]	[OOC] Medical Crewman First Class Karissa Novar: language!
[20:39:38]	[OOC] Corporal RT-9824 ''Bulwark'': no
[20:40:13]	Lieutenant Ezyn Linmer entered observer.
[20:40:17]	Flight Crewman Third Class Dash Rene ran 'Equip' on item 'E-11 Blaster' (#947)
[20:40:19]	Lieutenant Ezyn Linmer exited observer at their location.
[20:40:20]	Lieutenant Ezyn Linmer entered observer.
[20:40:27]	[LOOC] Grand Admiral Mitth'raw'nuruodo: take out your gun
[20:40:39]	Lieutenant Ezyn Linmer exited observer at their location.
[20:40:40]	[LOOC] Medical Crewman First Class Karissa Novar: what
[20:40:40]	Lieutenant Ezyn Linmer entered observer.
[20:40:42]	Lieutenant Ezyn Linmer exited observer at their location.
[20:40:43]	Lieutenant Ezyn Linmer entered observer.
[20:40:48]	[LOOC] Grand Admiral Mitth'raw'nuruodo: i just said
[20:40:52]	[LOOC] Flight Crewman Third Class Dash Rene: take
[20:40:52]	[LOOC] Grand Admiral Mitth'raw'nuruodo: take out your gun
[20:40:54]	[LOOC] Flight Crewman Third Class Dash Rene: gun
[20:40:56]	[LOOC] Flight Crewman Third Class Dash Rene: out
[20:40:57]	Lieutenant Ezyn Linmer exited observer at their location.
[20:40:58]	Medical Crewman First Class Karissa Novar ran 'Equip' on item 'RK-3 Blaster' (#54)
[20:40:59]	Lieutenant Ezyn Linmer entered observer.
[20:40:59]	[LOOC] B-5JO: gom
[20:41:00]	[LOOC] Medical Crewman First Class Karissa Novar: why
[20:41:05]	Lieutenant Ezyn Linmer exited observer at their location.
[20:41:06]	[LOOC] Flight Crewman Third Class Dash Rene: holy shit
[20:41:06]	Lieutenant Ezyn Linmer entered observer.
[20:41:08]	[LOOC] Medical Crewman First Class Karissa Novar: oh my
[20:41:14]	[LOOC] Medical Crewman First Class Karissa Novar: i had ammo but thanks
[20:41:32]	[ME] Lieutenant Ezyn Linmer: takes out their datapad and types a couple things in.
[20:42:09]	Lieutenant Ezyn Linmer exited observer at their location.
[20:42:10]	Lieutenant Ezyn Linmer entered observer.
[20:42:10]	Lieutenant Ezyn Linmer exited observer at their location.
[20:42:15]	Lieutenant Ezyn Linmer entered observer.
[20:42:26]	Flight Crewman Third Class Dash Rene used command '/c Preparing for take off'.
[20:42:33]	Corporal RT-9824 ''Bulwark'' used command '/comm Copy'.
[20:43:06]	[ME] Corporal RT-9824 ''Bulwark'': Fucking sighs.
[20:43:24]	[OOC] Lieutenant Ezyn Linmer: is uh
[20:43:28]	[OOC] Lieutenant Ezyn Linmer: is there a problem
[20:43:32]	[OOC] Corporal RT-9824 ''Bulwark'': yes
[20:43:33]	[OOC] Grand Admiral Mitth'raw'nuruodo: rene is an idiot
[20:43:36]	[OOC] Flight Crewman Third Class Dash Rene: agh
[20:44:31]	[Y] Medical Crewman First Class Karissa Novar: HOLY-
[20:44:32]	[OOC] Lieutenant Ezyn Linmer: you fucking idiot
[20:44:36]	[OOC] Corporal RT-9824 ''Bulwark'': H U H
[20:44:38]	[Y] Medical Crewman First Class Karissa Novar: OUR WINGS CLIPPED THE EDGE.
[20:44:42]	[OOC] Flight Crewman Third Class Dash Rene: who put on no colide
[20:44:51]	[OOC] Lieutenant Ezyn Linmer: me, you're welcome
[20:46:08]	FB|| light ROOM has connected.
[20:46:22]	matt saton has connected.
[20:46:44]	Doughnut has connected.
[20:47:05]	FB|| light ROOM loaded the character 'Corporal RT-9824 ''Bulwark'''
[20:47:15]	Mr. Chicken has connected.
[20:47:17]	Doughnut loaded the character 'B-5JO'
[20:47:21]	B-5JO entered observer.
[20:47:27]	matt saton loaded the character 'Grand General Borat Aitmukhambetov'
[20:47:28]	Grand General Borat Aitmukhambetov entered observer.
[20:47:38]	Grand General Borat Aitmukhambetov exited observer at their location.
[20:47:38]	B-5JO exited observer at their location.
[20:47:40]	Grand General Borat Aitmukhambetov used command '/SpawnAdd storm'.
[20:47:41]	Grand General Borat Aitmukhambetov used command '/SpawnAdd storm'.
[20:47:42]	Grand General Borat Aitmukhambetov used command '/SpawnAdd storm'.
[20:47:42]	Grand General Borat Aitmukhambetov used command '/SpawnAdd storm'.
[20:47:43]	Grand General Borat Aitmukhambetov used command '/SpawnAdd storm'.
[20:47:44]	Grand General Borat Aitmukhambetov used command '/SpawnAdd storm'.
[20:48:04]	B-5JO entered observer.
[20:48:06]	Grand General Borat Aitmukhambetov entered observer.
[20:48:12]	Mr. Chicken loaded the character 'Flight Crewman Third Class Dash Rene'
[20:48:24]	B-5JO exited observer at their location.
[20:48:51]	Grand General Borat Aitmukhambetov exited observer at their location.
[20:48:52]	B-5JO used command '/ToggleRaise'.
[20:48:54]	B-5JO used command '/ToggleRaise'.
[20:48:56]	B-5JO used command '/ToggleRaise'.
[20:48:57]	Grand General Borat Aitmukhambetov entered observer.
[20:48:57]	B-5JO used command '/ToggleRaise'.
[20:49:00]	B-5JO used command '/ToggleRaise'.
[20:49:08]	Flight Crewman Third Class Dash Rene rolled 76 out of 100.
[20:49:08]	Flight Crewman Third Class Dash Rene used command '/Roll'.
[20:49:10]	B-5JO rolled 34 out of 100.
[20:49:10]	B-5JO used command '/Roll'.
[20:49:18]	matt saton loaded the character 'Thompson Jarsor'
[20:49:21]	[ME] Flight Crewman Third Class Dash Rene: karate chops neck
[20:49:30]	[ME] B-5JO: takes it cause he's made of metal
[20:49:36]	Ollie Garner has connected.
[20:49:37]	Mir'ani'nuwola used command '/CharSetName jarsor Mir'ani'nuwola'.
[20:49:38]	Mir'ani'nuwola entered observer.
[20:49:42]	B-5JO has taken 7 damage from Flight Crewman Third Class Dash Rene.
[20:49:43]	B-5JO has taken 7 damage from Flight Crewman Third Class Dash Rene.
[20:49:43]	B-5JO has taken 7 damage from Flight Crewman Third Class Dash Rene.
[20:49:44]	B-5JO used command '/ToggleRaise'.
[20:49:44]	B-5JO has taken 7 damage from Flight Crewman Third Class Dash Rene.
[20:49:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:45]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	B-5JO has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	B-5JO has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	B-5JO has taken 7 damage from Flight Crewman Third Class Dash Rene.
[20:49:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	B-5JO has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	B-5JO has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	Flight Crewman Third Class Dash Rene has taken 1 damage from Corporal RT-9824 ''Bulwark''.
[20:49:46]	B-5JO has taken 1 damage from Corporal RT-9824 ''Bulwark''.
