[00:27:30]	matt saton (STEAM_0:1:53097688) has disconnected (timed out).
[13:20:08]	[OOC] Lieutenant Colonel Gaimil Malloy: pog
[13:20:39]	[OOC] High Colonel Alexis Alexandria: There is no Female model correct> 
[13:20:42]	[OOC] Lieutenant Colonel Gaimil Malloy: correct
[13:20:47]	[OOC] High Colonel Alexis Alexandria: shiet
[13:20:51]	[OOC] High Colonel Alexis Alexandria: all good
[13:20:57]	[OOC] Lieutenant Colonel Gaimil Malloy: just pick the most feminine looking face i guess?
[13:21:19]	Lieutenant Colonel Gaimil Malloy has taken 28 damage from npc_combine_s.
[13:21:19]	npc_combine_s has killed Lieutenant Colonel Gaimil Malloy.
[13:21:26]	Lieutenant Colonel Gaimil Malloy entered observer.
[13:21:35]	Lieutenant Colonel Gaimil Malloy has spawned a 'Entity [1072][meleeartsnpcbludgeon]'.
[13:21:41]	[OOC] High Colonel Alexis Alexandria: where do you need me stationed?
[13:21:49]	[OOC] Lieutenant Colonel Gaimil Malloy: well give ntaht you're uhhh
[13:21:52]	[OOC] Lieutenant Colonel Gaimil Malloy: the only person who showed up
[13:22:06]	[OOC] Lieutenant Colonel Gaimil Malloy: because ollie seemingly lied to me and lightroom flat out no showed
[13:22:07]	[OOC] High Colonel Alexis Alexandria: ping the server?
[13:22:31]	[OOC] Lieutenant Colonel Gaimil Malloy: already did 30 mins ago, i don't want to overdo it 
[13:22:45]	[OOC] High Colonel Alexis Alexandria: well do it again if these asshats are that dumb 
[13:22:45]	[OOC] Lieutenant Colonel Gaimil Malloy: you're going to be the only person on the mission my fella
[13:22:46]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[13:22:47]	Lieutenant Colonel Gaimil Malloy entered observer.
[13:22:49]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[13:22:53]	[OOC] Lieutenant Colonel Gaimil Malloy: fuck it why not
[13:22:54]	[OOC] High Colonel Alexis Alexandria: Oh lordy 
[13:24:49]	[OOC] High Colonel Alexis Alexandria: yo if people do show up I am gonna get on someones ass about not cleaning up the leftover blasters on the floor 
[13:24:56]	Lieutenant Colonel Gaimil Malloy entered observer.
[13:25:02]	[OOC] Lieutenant Colonel Gaimil Malloy: lmao
[13:25:09]	High Colonel Alexis Alexandria used command '/CharDesc'.
[13:25:20]	Lieutenant Colonel Gaimil Malloy used command '/ToggleRaise'.
[13:25:28]	High Colonel Alexis Alexandria used command '/CharDesc 6'3" | 239lbs | Late 60s | Grey Hair | Dark Brown Eyes | Served in the GAR | Very Strict | Very Loyal to the Empire | Will Kill Anyone | '.
[13:25:40]	[OOC] High Colonel Alexis Alexandria: was that you?
[13:25:46]	[OOC] Lieutenant Colonel Gaimil Malloy: yes
[13:25:49]	Lieutenant Colonel Gaimil Malloy used command '/ToggleRaise'.
[13:25:52]	[OOC] Lieutenant Colonel Gaimil Malloy: and so was this
[13:25:53]	Lieutenant Colonel Gaimil Malloy destroyed a 'EC-17 Blaster' #2545.
[13:26:13]	High Colonel Alexis Alexandria entered observer.
[13:26:15]	High Colonel Alexis Alexandria exited observer.
[13:26:21]	High Colonel Alexis Alexandria entered observer.
[13:26:26]	High Colonel Alexis Alexandria exited observer.
[13:26:55]	[OOC] High Colonel Alexis Alexandria: 0-0
[13:27:06]	Lieutenant Colonel Gaimil Malloy destroyed a 'E-11D Blaster' #2564.
[13:27:06]	Lieutenant Colonel Gaimil Malloy destroyed a 'DH-17a Blaster' #2414.
[13:27:06]	Lieutenant Colonel Gaimil Malloy destroyed a 'Defender Pistol' #2530.
[13:27:08]	[OOC] Lieutenant Colonel Gaimil Malloy: and that
[13:27:11]	[OOC] High Colonel Alexis Alexandria: understandable 
[13:28:21]	[OOC] High Colonel Alexis Alexandria: I swear if I am the only one on
[13:29:00]	[OOC] Lieutenant Colonel Gaimil Malloy: lightroom is hopping on
[13:29:05]	[OOC] Lieutenant Colonel Gaimil Malloy: so he didn't no show after all
[13:29:11]	[OOC] High Colonel Alexis Alexandria: I see that
[13:29:37]	High Colonel Alexis Alexandria entered observer.
[13:29:38]	High Colonel Alexis Alexandria exited observer.
[13:29:40]	High Colonel Alexis Alexandria entered observer.
[13:29:40]	High Colonel Alexis Alexandria exited observer.
[13:29:56]	[OOC] High Colonel Alexis Alexandria: VC????
[13:30:35]	[OOC] High Colonel Alexis Alexandria: also come to me real fast
[13:30:44]	[OOC] Lieutenant Colonel Gaimil Malloy: maybe not a VC today
[13:30:45]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[13:30:46]	[LOOC] Lieutenant Colonel Gaimil Malloy: what's good
[13:30:48]	[ME] High Colonel Alexis Alexandria: slautes
[13:30:51]	[LOOC] Lieutenant Colonel Gaimil Malloy: /YES
[13:30:51]	[OOC] Lieutenant Colonel Gaimil Malloy: YES
[13:30:55]	[OOC] Lieutenant Colonel Gaimil Malloy: i was feeling kinda down
[13:30:57]	FB|| light ROOM has connected.
[13:30:57]	[OOC] Lieutenant Colonel Gaimil Malloy: but that
[13:30:59]	[ME] High Colonel Alexis Alexandria: slautes
[13:31:01]	[OOC] Lieutenant Colonel Gaimil Malloy: that's a giant lithium pill to me
[13:31:01]	Lieutenant Colonel Gaimil Malloy entered observer.
[13:31:04]	[ME] High Colonel Alexis Alexandria: bows
[13:31:49]	High Colonel Alexis Alexandria entered observer.
[13:31:52]	High Colonel Alexis Alexandria exited observer.
[13:32:33]	[OOC] High Colonel Alexis Alexandria: whats the comlink frq?
[13:33:09]	[OOC] Lieutenant Colonel Gaimil Malloy: no freq
[13:33:12]	[OOC] Lieutenant Colonel Gaimil Malloy: it just works
[13:33:15]	[OOC] High Colonel Alexis Alexandria: really?
[13:33:18]	[OOC] Lieutenant Colonel Gaimil Malloy: ye
[13:34:14]	[OOC] High Colonel Alexis Alexandria: RIP Ollie 
[13:35:40]	FB|| light ROOM loaded the character 'Lance Corporal TX-7062'
[13:35:40]	[OOC] Lieutenant Colonel Gaimil Malloy: eventually lightroom will get on a character
[13:35:53]	[OOC] Lance Corporal TX-7062: Balls
[13:35:56]	[OOC] High Colonel Alexis Alexandria: HEYYYY LIGHTROOM
[13:35:59]	Lance Corporal TX-7062 ran 'Equip' on item 'E-22 Blaster' (#101)
[13:36:14]	[OOC] Lieutenant Colonel Gaimil Malloy: YOOOOOOOOOOOOOOOOO
[13:36:37]	[OOC] Lance Corporal TX-7062: One second, cooking while doing this.
[13:37:12]	[OOC] High Colonel Alexis Alexandria: aren't I allowed up on bridge with permission? 
[13:37:46]	[OOC] Lieutenant Colonel Gaimil Malloy: YEAH OG AHEAD
[13:37:50]	[OOC] Lieutenant Colonel Gaimil Malloy: yeah og ahead*
[13:39:03]	[OOC] Lieutenant Colonel Gaimil Malloy: alright let's go
[13:39:22]	matt saton loaded the character 'Lieutenant Ezyn Linmer'
[13:39:43]	matt saton loaded the character 'Lieutenant Colonel Gaimil Malloy'
[13:39:45]	Lieutenant Colonel Gaimil Malloy entered observer.
[13:39:57]	[OOC] High Colonel Alexis Alexandria: :)
[13:40:06]	Lieutenant Colonel Gaimil Malloy ran 'Power' on item 'Comlink' (#998)
[13:40:06]	Lieutenant Colonel Gaimil Malloy ran 'drop' on item 'Comlink' (#998)
[13:40:06]	Lieutenant Colonel Gaimil Malloy has lost a 'Comlink' #998.
[13:40:11]	Lieutenant Colonel Gaimil Malloy has gained a 'Comlink' #2739.
[13:40:11]	Lieutenant Colonel Gaimil Malloy used command '/CharGiveItem malloy comlink'.
[13:40:12]	Lieutenant Colonel Gaimil Malloy ran 'drop' on item 'Comlink' (#2739)
[13:40:12]	Lieutenant Colonel Gaimil Malloy has lost a 'Comlink' #2739.
[13:40:15]	Lieutenant Colonel Gaimil Malloy ran 'take' on item 'Comlink' (#2739)
[13:40:15]	Lieutenant Colonel Gaimil Malloy has gained a 'Comlink' #2739.
[13:40:17]	Lieutenant Colonel Gaimil Malloy ran 'Power' on item 'Comlink' (#2739)
[13:40:19]	Lieutenant Colonel Gaimil Malloy has gained a 'Comlink' #2740.
[13:40:19]	Lieutenant Colonel Gaimil Malloy used command '/CharGiveItem malloy comlink'.
[13:40:27]	[OOC] Lieutenant Colonel Gaimil Malloy: it's saying i'm not allowed to
[13:40:32]	[OOC] Lieutenant Colonel Gaimil Malloy: use the comlink command
[13:40:35]	[OOC] Lieutenant Colonel Gaimil Malloy: what the actual fuck
[13:40:36]	[OOC] High Colonel Alexis Alexandria: oh?
[13:40:39]	[OOC] Lieutenant Colonel Gaimil Malloy: this is a new problem
[13:40:55]	[OOC] Lieutenant Colonel Gaimil Malloy: try comlinking something, please
[13:41:02]	[OOC] High Colonel Alexis Alexandria: how again
[13:41:04]	[OOC] Lieutenant Colonel Gaimil Malloy: the command is /c
[13:41:18]	[OOC] High Colonel Alexis Alexandria: can't do it
[13:41:26]	[OOC] High Colonel Alexis Alexandria: I am not allowed
[13:42:17]	[OOC] Lance Corporal TX-7062: Food is being made
[13:42:27]	[OOC] Lieutenant Colonel Gaimil Malloy: fuck me
[13:42:36]	[OOC] High Colonel Alexis Alexandria: *flustered*
[13:42:46]	[OOC] Lance Corporal TX-7062: No, I won't.
[13:43:00]	[OOC] High Colonel Alexis Alexandria: *Fingers tap together*
[13:43:29]	High Colonel Alexis Alexandria entered observer.
[13:43:30]	High Colonel Alexis Alexandria exited observer.
[13:43:57]	[OOC] Lieutenant Colonel Gaimil Malloy: this is a brand new problem waht the actual; fuck
[13:43:59]	Lieutenant Colonel Gaimil Malloy ran 'drop' on item 'Comlink' (#2740)
[13:43:59]	Lieutenant Colonel Gaimil Malloy has lost a 'Comlink' #2740.
[13:44:08]	[OOC] High Colonel Alexis Alexandria: that's kinda quirky 
[13:44:19]	[OOC] High Colonel Alexis Alexandria: Lightroom can you use your comms for us
[13:44:36]	[OOC] High Colonel Alexis Alexandria: it's /c
[13:44:54]	[OOC] Lance Corporal TX-7062: Doesn't exist
[13:45:35]	[OOC] Lance Corporal TX-7062: By the way, in an hour and 15 imma have to hop off.
[13:46:41]	[OOC] Lieutenant Colonel Gaimil Malloy: trying to fix it now
[13:46:43]	[OOC] Lieutenant Colonel Gaimil Malloy: fuck
[13:47:06]	High Colonel Alexis Alexandria entered observer.
[13:47:08]	High Colonel Alexis Alexandria exited observer.
[13:49:30]	[OOC] Lieutenant Colonel Gaimil Malloy: lag spikes intermittently until this is fixed
[13:49:36]	[OOC] High Colonel Alexis Alexandria: aye
[13:49:43]	High Colonel Alexis Alexandria entered observer.
[13:49:45]	High Colonel Alexis Alexandria exited observer.
[13:50:51]	[LOOC] High Colonel Alexis Alexandria: EA Sports it's in the *Game*
[13:51:05]	[LOOC] Lance Corporal TX-7062: E A Sports, what a shame
[13:51:22]	[LOOC] High Colonel Alexis Alexandria: also does the ingame vc work?
[13:51:30]	[LOOC] Lance Corporal TX-7062: Also, I can't hear in game for technical reasons, should talk in chat.
[13:51:38]	[LOOC] High Colonel Alexis Alexandria: aye
[13:51:40]	[LOOC] Lance Corporal TX-7062: I literally can't hear game audio at all, so I wouldn't no.
[13:51:44]	[LOOC] Lance Corporal TX-7062: know
[13:51:56]	[OOC] High Colonel Alexis Alexandria: Q, is there ingame VC?
[13:52:04]	[OOC] Lieutenant Colonel Gaimil Malloy: should be
[13:52:08]	[OOC] High Colonel Alexis Alexandria: kk
[13:52:42]	[LOOC] High Colonel Alexis Alexandria: *Horn Doot*
[13:53:29]	[LOOC] High Colonel Alexis Alexandria: so what's going on?
[13:53:54]	[LOOC] Lance Corporal TX-7062: The radio isn't functioning, all I know.
[13:53:58]	[ME] High Colonel Alexis Alexandria: slautes
[13:54:02]	[LOOC] Lance Corporal TX-7062: Honestly, thinking of leaving until it's fixed.
[13:54:02]	[LOOC] High Colonel Alexis Alexandria: my bad
[13:54:15]	[LOOC] High Colonel Alexis Alexandria: I gotcha 
[13:54:26]	[OOC] Lance Corporal TX-7062: Do me a favor and DM me if it's fixed.
[13:54:27]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[13:54:36]	[OOC] High Colonel Alexis Alexandria: damn
[13:56:00]	High Colonel Alexis Alexandria entered observer.
[13:56:03]	High Colonel Alexis Alexandria exited observer.
[13:56:31]	[OOC] High Colonel Alexis Alexandria: hey Q, when going into observer how do you make it so you don't TP back to orignal location?
[13:56:35]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[13:56:35]	Lieutenant Colonel Gaimil Malloy entered observer.
[13:58:10]	[OOC] Lieutenant Colonel Gaimil Malloy: thank you for the reminder
[13:58:22]	[OOC] High Colonel Alexis Alexandria: yee
[13:59:12]	[OOC] High Colonel Alexis Alexandria: now I shall sit here and wait for a century 
[14:04:35]	[OOC] Lieutenant Colonel Gaimil Malloy: fuck it, God is dead, let's just start
[14:04:52]	[OOC] High Colonel Alexis Alexandria: oki xD
[14:05:54]	[OOC] Lieutenant Colonel Gaimil Malloy: lightroom is coming back
[14:05:59]	[OOC] High Colonel Alexis Alexandria: yep
[14:06:10]	[OOC] High Colonel Alexis Alexandria: want us in debreif? 
[14:06:22]	[OOC] High Colonel Alexis Alexandria: debrief*
[14:06:51]	[OOC] Lieutenant Colonel Gaimil Malloy: please
[14:06:59]	[OOC] High Colonel Alexis Alexandria: there 
[14:07:03]	[OOC] High Colonel Alexis Alexandria: their* 
[14:07:10]	[OOC] High Colonel Alexis Alexandria: english sucks
[14:07:24]	[OOC] High Colonel Alexis Alexandria: would I be standing here right? 
[14:07:44]	FB|| light ROOM has connected.
[14:08:38]	FB|| light ROOM loaded the character 'Lance Corporal TX-7062'
[14:08:46]	[OOC] Lance Corporal TX-7062: Fortnite sussy balls
[14:08:53]	[OOC] Lieutenant Colonel Gaimil Malloy: head to db pls
[14:09:00]	[OOC] Lance Corporal TX-7062: I can't move, odd.
[14:09:06]	[OOC] High Colonel Alexis Alexandria: that is quirky
[14:09:49]	[OOC] Lieutenant Colonel Gaimil Malloy: yopu what
[14:09:55]	[OOC] Lance Corporal TX-7062: Fixed, thank
[14:09:57]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[14:10:03]	[OOC] High Colonel Alexis Alexandria: *E*
[14:10:06]	[OOC] Lieutenant Colonel Gaimil Malloy: cool my bodygroups that i set are gone
[14:10:08]	[OOC] Lieutenant Colonel Gaimil Malloy: i love today
[14:10:10]	Lieutenant Colonel Gaimil Malloy used command '/CharEditBodygroup'.
[14:10:16]	[OOC] Lance Corporal TX-7062: Me too
[14:10:22]	Lieutenant Colonel Gaimil Malloy has changed Lieutenant Colonel Gaimil Malloy's bodygroups.
[14:10:39]	[OOC] Lance Corporal TX-7062: Forgot they changed the layout of this map.
[14:10:43]	[ME] High Colonel Alexis Alexandria: slautes
[14:10:57]	Lieutenant Colonel Gaimil Malloy entered observer.
[14:10:59]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[14:11:20]	[OOC] Lance Corporal TX-7062: Elevator doesn't work either.
[14:11:29]	[LOOC] High Colonel Alexis Alexandria: Lightroom still has mod?
[14:12:03]	[OOC] High Colonel Alexis Alexandria: that is really quirky 
[14:12:23]	Lieutenant Colonel Gaimil Malloy entered observer.
[14:12:24]	[OOC] Lieutenant Colonel Gaimil Malloy: it what
[14:12:31]	[LOOC] Lieutenant Colonel Gaimil Malloy: nah he resigned
[14:12:34]	Lieutenant Colonel Gaimil Malloy exited observer at their location.
[14:12:42]	Lieutenant Colonel Gaimil Malloy used command '/ToggleRaise'.
[14:12:42]	[LOOC] Lance Corporal TX-7062: IT WASN'T WORKING FOR ME
[14:12:42]	[LOOC] High Colonel Alexis Alexandria: I meant his perms on the server
[14:12:43]	[LOOC] Lance Corporal TX-7062: BRO
[14:12:49]	Lieutenant Colonel Gaimil Malloy used command '/ToggleRaise'.
[14:13:00]	Lieutenant Colonel Gaimil Malloy used command '/ToggleRaise'.
[14:13:04]	Lieutenant Colonel Gaimil Malloy used command '/ToggleRaise'.
[14:13:09]	[ME] Lance Corporal TX-7062: Stands at attention.
[14:13:17]	[OOC] Lieutenant Colonel Gaimil Malloy: alright since the comlink is fucking broken
[14:13:20]	[OOC] Lieutenant Colonel Gaimil Malloy: because God isn't real
[14:13:27]	[OOC] Lieutenant Colonel Gaimil Malloy: i'm gonna just talk over /event
[14:13:37]	Lieutenant Colonel Gaimil Malloy used command '/Event Good morning, crew. I will be conducting this briefing on behalf of Lord Vader, who is occupied at the moment with other matters relating to your upcoming mission.'.
[14:14:03]	Lieutenant Colonel Gaimil Malloy used command '/Event As you all are aware, our deployment, the 394th, is the acting force taking down the Third Brother’s faction of rebels and traitors.'.
[14:14:41]	Lieutenant Colonel Gaimil Malloy used command '/Event According to the limited intelligence we have acquired, his faction is based out of the Unknown Regions.'.
[14:14:48]	Lieutenant Colonel Gaimil Malloy used command '/Event This makes our job significantly more difficult, as we have very few hyperlanes in the area.'.
[14:14:57]	Lieutenant Colonel Gaimil Malloy used command '/Event If we want to take down the Third Brother, we need a better way to get through the Unknown Regions. Actively scouting and charting them is a labor and time intensive process.'.
[14:15:36]	Lieutenant Colonel Gaimil Malloy used command '/Event Our best option, your mission today, is to dig up records of Unknown Regions hyperlanes that don’t exist in the Empire’s records.'.
[14:15:41]	Lieutenant Colonel Gaimil Malloy used command '/Event Allow me to give you a bit of background before I continue:'.
[14:16:19]	Lieutenant Colonel Gaimil Malloy used command '/Event The Hutts, many thousands of years back, were a significant force in the galaxy’s colonization. Before an event known as the Hutt Cataclysm, they openly conquered planets, eradicated races, and enslaved the survivors of their genocides.'.
[14:17:10]	Lieutenant Colonel Gaimil Malloy used command '/Event While they didn’t expand far past what is now Hutt Space, we suspect their archives may have records from other species who did scout the unknown regions.'.
[14:17:22]	Lieutenant Colonel Gaimil Malloy used command '/Event The Hutt clans have posted a bounty some weeks ago for one of their own, Undula the Hutt. He is, for an unspecified reason, holed up with a rival clan known as the Zann Consortium.'.
[14:17:34]	Lieutenant Colonel Gaimil Malloy used command '/Event The bounty mentions it being very high risk, because Undula is living in one of the Consortium’s major outposts. Fighting one’s way through this outpost is a challenge for a single bounty hunter, but not for the 394th.'.
[14:17:42]	Lieutenant Colonel Gaimil Malloy used command '/Event You will go to Jabba’s Palace and negotiate with Jabba. Instead of the credit reward, you ask for access to any records they have of secret Unknown Region hyperlanes.'.
[14:17:45]	[OOC] Lance Corporal TX-7062: Fuckin, imma have to hop off for now, super sorry fucking christ.
[14:17:46]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[14:17:48]	Lieutenant Colonel Gaimil Malloy used command '/Event If the negotiations succeed, you will collect the bounty and obtain these records.'.
[14:18:19]	Lieutenant Colonel Gaimil Malloy used command '/Event Each of you will be given 40 credits for purposes of negotiation, bribery, or whatever you see fit to use it on to help the mission.'.
[14:18:50]	Lieutenant Colonel Gaimil Malloy used command '/Event Best of luck to all of you.'.
[14:18:59]	Lieutenant Colonel Gaimil Malloy used command '/Event Dismissed. Gather any equipment you need and head to the Main Hangar Bay.'.
[14:19:09]	[ME] High Colonel Alexis Alexandria: slautes
[14:20:00]	Lieutenant Colonel Gaimil Malloy entered observer.
[14:20:14]	[OOC] High Colonel Alexis Alexandria: want me on a trooper>
[14:22:13]	[OOC] Lieutenant Colonel Gaimil Malloy: the fucking
[14:22:15]	[OOC] Lieutenant Colonel Gaimil Malloy: character creation
[14:22:17]	[OOC] Lieutenant Colonel Gaimil Malloy: oh my fucking God
[14:22:25]	[OOC] High Colonel Alexis Alexandria: is it all not working?
[14:22:32]	matt saton loaded the character 'R5-B7'
[14:22:44]	0T-5Y used command '/CharSetName r5 0T-5Y'.
[14:23:00]	0T-5Y used command '/CharSetModel 0t models/starwars/grady/protocol_droids/protocol-black.mdl'.
[14:23:00]	[OOC] High Colonel Alexis Alexandria: I was going to say if you need to do maintence on the server then by all means do so since it seems that nobody else is joining 
[14:23:03]	0T-5Y entered observer.
[14:23:07]	[OOC] 0T-5Y: i promised an event
[14:23:10]	[OOC] 0T-5Y: i will do an event
[14:23:13]	0T-5Y used command '/CharDesc'.
[14:23:16]	[OOC] High Colonel Alexis Alexandria: I mean we can do it later today 
[14:23:25]	0T-5Y used command '/CharDesc 6'0" | Shiny, Black | Freshly Polished | Red Eyes'.
[14:23:31]	[OOC] High Colonel Alexis Alexandria: I don't need you all frusturated 
[14:23:33]	0T-5Y has spawned a 'Entity [1076][lunasflightschool_imp_dropship]'.
[14:23:45]	[OOC] 0T-5Y: i'll be fine, depression kickin in later will amke it work
[14:24:19]	[OOC] High Colonel Alexis Alexandria: understandable 
[14:24:27]	0T-5Y exited observer at their location.
[14:24:51]	[OOC] High Colonel Alexis Alexandria: but do you need me on a trooper though?
[14:25:08]	[OOC] 0T-5Y: you can if you want, up to you
[14:26:13]	[LOOC] High Colonel Alexis Alexandria: do I hop in?
[14:26:27]	[ME] 0T-5Y: takes out their datapad and types a couple things in.
[14:27:13]	[LOOC] 0T-5Y: fuck
[14:27:51]	[LOOC] High Colonel Alexis Alexandria: so Quirky 
[14:29:38]	matt saton has connected.
[14:30:34]	matt saton loaded the character '0T-5Y'
[14:30:35]	0T-5Y entered observer.
[14:30:59]	0T-5Y exited observer at their location.
[14:31:10]	0T-5Y has spawned a 'Entity [432][meleeartsnpcblade]'.
[14:31:11]	0T-5Y has taken 29 damage from npc_combine_s.
[14:31:13]	0T-5Y has taken 20 damage from npc_combine_s.
[14:31:16]	0T-5Y has spawned a 'Entity [432][meleeartsnpcaxe]'.
[14:31:17]	0T-5Y has taken 10 damage from npc_combine_s.
[14:31:18]	0T-5Y has taken 13 damage from npc_combine_s.
[14:31:19]	0T-5Y entered observer.
[14:32:01]	0T-5Y exited observer at their location.
[14:32:04]	0T-5Y has spawned a 'Entity [431][ix_actorgeneric]'.
[14:42:10]	matt saton (STEAM_0:1:53097688) has disconnected.
