[00:00:01]	[OOC] Petty Officer Second Class Arnold Jackson: ye
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate075x075.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025x025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025x025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_wasteland/panel_leverhandle001a.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_wasteland/panel_leverhandle001a.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025x1.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate075x075.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate3.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_junk/cinderblock01a.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_wasteland/panel_leverhandle001a.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate05x1.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate150.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025x025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_junk/cinderblock01a.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/signpole001.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025.mdl'.
[12:58:38]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate025x1.mdl'.
[13:00:29]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:00:31]	Petty Officer Second Class Arnold Jackson entered observer.
[13:00:50]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:00:50]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:00:52]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:00:52]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:00:53]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:00:53]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:00:56]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:00:56]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:00]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:00]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:00]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:00]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:02]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:02]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:03]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:03]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:04]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:04]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:04]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:04]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:05]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:05]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:09]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:09]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:11]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:11]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:12]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:12]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:13]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:13]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:14]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:14]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:15]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:15]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:16]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:16]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:17]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:17]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:19]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:01:19]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:01:36]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:01:44]	Petty Officer Second Class Arnold Jackson entered observer.
[13:02:12]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:02:48]	Petty Officer Second Class Arnold Jackson entered observer.
[13:02:49]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:02:49]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:02:51]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:02:51]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:02:55]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:02:55]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:02:57]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:02:57]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:02:59]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:02:59]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:00]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:00]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:01]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:01]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:06]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:06]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:08]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:08]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:12]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:12]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:13]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:13]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:17]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:17]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:18]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:18]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:20]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:03:27]	Petty Officer Second Class Arnold Jackson entered observer.
[13:03:40]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:40]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:41]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:41]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:42]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:42]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:44]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:44]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:03:45]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/plates/plate1x1.mdl'.
[13:03:45]	Petty Officer Second Class Arnold Jackson has spawned 'models/hunter/blocks/cube1x1x1.mdl'.
[13:07:36]	Petty Officer Second Class Arnold Jackson used command '/ToggleRaise'.
[13:07:37]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:07:38]	Corporal RT-9824 has taken 9 damage from Petty Officer Second Class Arnold Jackson.
[13:07:38]	Petty Officer Second Class Arnold Jackson used command '/ToggleRaise'.
[13:07:40]	Petty Officer Second Class Arnold Jackson entered observer.
[13:09:40]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:09:53]	Petty Officer Second Class Arnold Jackson entered observer.
[13:09:55]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:10:10]	Petty Officer Second Class Arnold Jackson has spawned 'models/props_c17/furnitureStove001a.mdl'.
[13:11:38]	Petty Officer Second Class Arnold Jackson entered observer.
[13:11:40]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:11:45]	Petty Officer Second Class Arnold Jackson has taken 50000 damage from HT_elevatordoor_int_2.
[13:11:45]	HT_elevatordoor_int_2 has killed Petty Officer Second Class Arnold Jackson.
[13:11:53]	Petty Officer Second Class Arnold Jackson entered observer.
[13:11:55]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:11:57]	Petty Officer Second Class Arnold Jackson entered observer.
[13:11:57]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:11:59]	Petty Officer Second Class Arnold Jackson entered observer.
[13:11:59]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:12:00]	Petty Officer Second Class Arnold Jackson entered observer.
[13:12:07]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:12:08]	Petty Officer Second Class Arnold Jackson entered observer.
[13:12:08]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:12:12]	Petty Officer Second Class Arnold Jackson entered observer.
[13:14:57]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:14:59]	Petty Officer Second Class Arnold Jackson entered observer.
[13:14:59]	Petty Officer Second Class Arnold Jackson exited observer at their location.
[13:15:00]	Petty Officer Second Class Arnold Jackson entered observer.
[13:26:58]	Grand General Borat Aitmukhambetov exited observer at their location.
[13:26:59]	Grand General Borat Aitmukhambetov entered observer.
[13:27:00]	Grand General Borat Aitmukhambetov exited observer at their location.
[13:27:25]	Grand General Borat Aitmukhambetov has taken 184 damage from Corporal RT-9824.
[13:27:25]	Corporal RT-9824 has killed Grand General Borat Aitmukhambetov with rw_sw_e22.
[13:35:49]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[13:55:31]	Grand General Borat Aitmukhambetov entered observer.
[13:55:59]	FB|| light ROOM has connected.
[13:56:48]	FB|| light ROOM loaded the character 'TNK Private First Class Mitchell Lazarus'
[13:56:54]	[OOC] TNK Private First Class Mitchell Lazarus: Cringe
[13:57:41]	FB|| light ROOM loaded the character 'Corporal RT-9824'
[14:02:53]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:02:54]	Grand General Borat Aitmukhambetov entered observer.
[14:02:56]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:03:05]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:03:06]	Grand General Borat Aitmukhambetov entered observer.
[14:03:13]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:03:20]	Grand General Borat Aitmukhambetov destroyed a 'Bandage' #642.
[14:03:22]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:03:30]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:03:31]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:03:35]	Grand General Borat Aitmukhambetov entered observer.
[14:03:41]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:05:43]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:05:43]	Grand General Borat Aitmukhambetov entered observer.
[14:05:44]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:05:45]	Grand General Borat Aitmukhambetov entered observer.
[14:05:45]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:05:49]	Grand General Borat Aitmukhambetov entered observer.
[14:05:51]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:05:54]	Grand General Borat Aitmukhambetov used command '/ToggleRaise'.
[14:06:00]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:02]	Grand General Borat Aitmukhambetov entered observer.
[14:06:25]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:25]	Grand General Borat Aitmukhambetov entered observer.
[14:06:26]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:27]	Grand General Borat Aitmukhambetov entered observer.
[14:06:30]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:30]	Grand General Borat Aitmukhambetov entered observer.
[14:06:32]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:33]	Grand General Borat Aitmukhambetov entered observer.
[14:06:34]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:35]	Grand General Borat Aitmukhambetov entered observer.
[14:06:37]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:06:38]	Grand General Borat Aitmukhambetov entered observer.
[14:07:53]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:07:54]	Grand General Borat Aitmukhambetov entered observer.
[14:08:11]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:08:12]	Grand General Borat Aitmukhambetov entered observer.
[14:08:12]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:08:13]	Grand General Borat Aitmukhambetov entered observer.
[14:08:30]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:08:34]	Grand General Borat Aitmukhambetov entered observer.
[14:09:40]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:09:41]	Grand General Borat Aitmukhambetov entered observer.
[14:09:42]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:17]	Grand General Borat Aitmukhambetov entered observer.
[14:12:19]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:20]	Grand General Borat Aitmukhambetov entered observer.
[14:12:21]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:21]	Grand General Borat Aitmukhambetov entered observer.
[14:12:22]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:29]	Grand General Borat Aitmukhambetov has spawned 'models/forrezzur/flashgrenade.mdl'.
[14:12:29]	Grand General Borat Aitmukhambetov entered observer.
[14:12:42]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:42]	Grand General Borat Aitmukhambetov entered observer.
[14:12:43]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:44]	Grand General Borat Aitmukhambetov entered observer.
[14:12:45]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:45]	Grand General Borat Aitmukhambetov entered observer.
[14:12:46]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:47]	Grand General Borat Aitmukhambetov entered observer.
[14:12:48]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:50]	Grand General Borat Aitmukhambetov entered observer.
[14:12:50]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:50]	Grand General Borat Aitmukhambetov entered observer.
[14:12:51]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:52]	Grand General Borat Aitmukhambetov entered observer.
[14:12:52]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:55]	Grand General Borat Aitmukhambetov entered observer.
[14:12:55]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:56]	Grand General Borat Aitmukhambetov entered observer.
[14:12:57]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:57]	Grand General Borat Aitmukhambetov entered observer.
[14:12:58]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:59]	Grand General Borat Aitmukhambetov entered observer.
[14:12:59]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:12:59]	Grand General Borat Aitmukhambetov entered observer.
[14:13:00]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:00]	Grand General Borat Aitmukhambetov entered observer.
[14:13:01]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:01]	Grand General Borat Aitmukhambetov entered observer.
[14:13:02]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:03]	Grand General Borat Aitmukhambetov entered observer.
[14:13:03]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:21]	Grand General Borat Aitmukhambetov has spawned 'models/weapons/tfa_starwars/w_flash.mdl'.
[14:13:21]	Grand General Borat Aitmukhambetov entered observer.
[14:13:35]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:36]	Grand General Borat Aitmukhambetov entered observer.
[14:13:36]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:36]	Grand General Borat Aitmukhambetov entered observer.
[14:13:37]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:37]	Grand General Borat Aitmukhambetov entered observer.
[14:13:39]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:39]	Grand General Borat Aitmukhambetov entered observer.
[14:13:41]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:41]	Grand General Borat Aitmukhambetov entered observer.
[14:13:41]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:42]	Grand General Borat Aitmukhambetov entered observer.
[14:13:42]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:43]	Grand General Borat Aitmukhambetov entered observer.
[14:13:44]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:44]	Grand General Borat Aitmukhambetov entered observer.
[14:13:45]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:45]	Grand General Borat Aitmukhambetov entered observer.
[14:13:46]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:47]	Grand General Borat Aitmukhambetov entered observer.
[14:13:48]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:48]	Grand General Borat Aitmukhambetov entered observer.
[14:13:51]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:51]	Grand General Borat Aitmukhambetov entered observer.
[14:13:53]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:53]	Grand General Borat Aitmukhambetov entered observer.
[14:13:54]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:55]	Grand General Borat Aitmukhambetov entered observer.
[14:13:56]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:56]	Grand General Borat Aitmukhambetov entered observer.
[14:13:57]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:58]	Grand General Borat Aitmukhambetov entered observer.
[14:13:58]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:13:59]	Grand General Borat Aitmukhambetov entered observer.
[14:13:59]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:14:00]	Grand General Borat Aitmukhambetov entered observer.
[14:14:01]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:14:01]	Grand General Borat Aitmukhambetov entered observer.
[14:14:04]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:14:04]	Grand General Borat Aitmukhambetov entered observer.
[14:14:05]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:14:05]	Grand General Borat Aitmukhambetov entered observer.
[14:14:06]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:14:37]	Grand General Borat Aitmukhambetov entered observer.
[14:14:37]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:15:04]	Grand General Borat Aitmukhambetov entered observer.
[14:15:04]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:15:48]	Grand General Borat Aitmukhambetov entered observer.
[14:15:49]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:15:49]	Grand General Borat Aitmukhambetov entered observer.
[14:15:50]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:15:51]	Grand General Borat Aitmukhambetov entered observer.
[14:15:51]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:16:22]	Grand General Borat Aitmukhambetov entered observer.
[14:16:22]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:36]	Grand General Borat Aitmukhambetov entered observer.
[14:17:36]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:37]	Grand General Borat Aitmukhambetov entered observer.
[14:17:37]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:39]	Grand General Borat Aitmukhambetov entered observer.
[14:17:40]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:41]	Grand General Borat Aitmukhambetov entered observer.
[14:17:41]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:57]	Grand General Borat Aitmukhambetov entered observer.
[14:17:57]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:58]	Grand General Borat Aitmukhambetov entered observer.
[14:17:59]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:17:59]	Grand General Borat Aitmukhambetov entered observer.
[14:18:00]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:18:00]	Grand General Borat Aitmukhambetov entered observer.
[14:18:01]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:18:01]	Grand General Borat Aitmukhambetov entered observer.
[14:18:02]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:18:03]	Grand General Borat Aitmukhambetov entered observer.
[14:18:03]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:18:04]	Grand General Borat Aitmukhambetov entered observer.
[14:18:04]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:22]	Grand General Borat Aitmukhambetov entered observer.
[14:20:22]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:23]	Grand General Borat Aitmukhambetov entered observer.
[14:20:24]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:24]	Grand General Borat Aitmukhambetov entered observer.
[14:20:25]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:25]	Grand General Borat Aitmukhambetov entered observer.
[14:20:26]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:27]	Grand General Borat Aitmukhambetov entered observer.
[14:20:27]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:39]	Grand General Borat Aitmukhambetov entered observer.
[14:20:39]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:20:47]	Grand General Borat Aitmukhambetov entered observer.
[14:20:47]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:21:00]	Grand General Borat Aitmukhambetov entered observer.
[14:21:00]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:25:13]	Grand General Borat Aitmukhambetov entered observer.
[14:25:13]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:25:19]	Grand General Borat Aitmukhambetov entered observer.
[14:25:19]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:25:36]	Grand General Borat Aitmukhambetov entered observer.
[14:25:36]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:25:56]	Grand General Borat Aitmukhambetov entered observer.
[14:25:57]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:25:57]	Grand General Borat Aitmukhambetov entered observer.
[14:25:57]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:25:58]	Grand General Borat Aitmukhambetov entered observer.
[14:25:59]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:26:00]	Grand General Borat Aitmukhambetov entered observer.
[14:26:00]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:26:15]	Grand General Borat Aitmukhambetov entered observer.
[14:26:15]	Grand General Borat Aitmukhambetov exited observer at their location.
[14:26:16]	Grand General Borat Aitmukhambetov entered observer.
[14:26:17]	Grand General Borat Aitmukhambetov exited observer at their location.
