[10:58:12]	matt saton has connected.
[12:01:40]	CCA.C08-UNION.i2.22034 ran 'Listen' on item 'Hybrid Radio' (#14554)
[12:01:43]	CCA.C08-UNION.i2.22034 used command '/Radio // Testing'.
[12:03:21]	CCA.C08-UNION.i2.22034 has gained 10 tokens.
[12:03:49]	Andrew 'Razor' Gonzalez used command '/Apply'.
[12:04:11]	CCA.C08-UNION.i2.22034 used command '/ViewData Andrew'.
[12:04:13]	Riley Suffat has gained 50 tokens.
[12:04:25]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:26]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:27]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:28]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:28]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:29]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:30]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:31]	Nick Flamingo has taken 1 damage from worldspawn.
[12:04:31]	Nick Flamingo ran 'equip' on item 'Citizen Filter' (#14527)
[12:04:33]	[LOOC] CCA.C08-UNION.i2.22034: Your suffocating
[12:04:37]	[LOOC] Nick Flamingo: lol
[12:04:50]	[OOC] Riley Suffat: YOOOO DISCORD HAS AN EVENTS FEATURE
[12:04:54]	CCA.C08-UNION.i2.22034 used command '/ViewData Andrew'.
[12:05:00]	Riley Suffat used command '/CharDesc'.
[12:05:11]	Riley Suffat used command '/CharDesc 6'1" | Clean Cyclopic Citizen Suit | Resting Concern Face | Brown Hair in a Ponytail'.
[12:05:14]	[LOOC] Nick Flamingo: im syskey btw in discord
[12:05:21]	[LOOC] Riley Suffat: ah howdy
[12:05:27]	CCA.C08-UNION.i2.22034 used command '/ActStand 2'.
[12:07:00]	Riley Suffat used command '/PM dimitri be over in a sec'.
[12:07:14]	Riley Suffat entered observer.
[12:07:21]	Riley Suffat exited observer at their location.
[12:07:26]	[LOOC] Riley Suffat: rollerino
[12:07:31]	[LOOC] CCA.C08-UNION.i2.22034: there no actsit?
[12:07:32]	[ME] Dimitri Sikon: would rifle through the APC, searching through the passenger compartment, mostly looking for an Combine clothing or firearms that get left behind...
[12:07:34]	Dimitri Sikon rolled 8 out of 100.
[12:07:34]	Dimitri Sikon used command '/Roll'.
[12:07:35]	[LOOC] Andrew 'Razor' Gonzalez: Sadly, no
[12:07:37]	[LOOC] Dimitri Sikon: pffft
[12:07:40]	[LOOC] Nick Flamingo: nope
[12:07:41]	Riley Suffat used command '/adminspawnmenu'.
[12:07:42]	[LOOC] Dimitri Sikon: im happy to get nothing
[12:07:45]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:45]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:46]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:47]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:48]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:48]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:49]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:50]	Dimitri Sikon has taken 1 damage from worldspawn.
[12:07:50]	Dimitri Sikon ran 'equip' on item 'Citizen Filter' (#14497)
[12:07:55]	[LOOC] Andrew 'Razor' Gonzalez: Helix doesn't have it I think
[12:08:01]	[LOOC] Dimitri Sikon: im being specific in my searching now
[12:08:02]	Riley Suffat has spawned "Scrap Electronics"
[12:08:05]	Dimitri Sikon ran 'take' on item 'Scrap Electronics' (#14558)
[12:08:07]	[LOOC] CCA.C08-UNION.i2.22034: Helix actually does have actsit
[12:08:16]	[LOOC] Dimitri Sikon: no need
[12:08:21]	CCA.C08-UNION.i2.22034 has gained 10 tokens.
[12:08:28]	matt saton loaded the character 'Jacob Lawson'
[12:08:30]	[LOOC] CCA.C08-UNION.i2.22034: just need to do some implementing etc
[12:08:30]	[LOOC] Andrew 'Razor' Gonzalez: Doesn't work on here
[12:08:33]	Jacob Lawson entered observer.
[12:08:49]	[LOOC] Dimitri Sikon: you here?
[12:09:04]	[LOOC] Andrew 'Razor' Gonzalez: Model doesn't support it, figured
[12:09:04]	Jacob Lawson has gained a 'Purple Loyalist Armband' #14559.
[12:09:04]	Jacob Lawson used command '/CharGiveItem lawson purple loyalist'.
[12:09:13]	Jacob Lawson exited observer at their location.
[12:09:18]	[LOOC] CCA.C08-UNION.i2.22034: It should support it
[12:09:18]	Jacob Lawson entered observer.
[12:09:21]	Jacob Lawson exited observer at their location.
[12:09:21]	Jacob Lawson entered observer.
[12:09:22]	Jacob Lawson exited observer at their location.
[12:09:23]	[LOOC] CCA.C08-UNION.i2.22034: likely needs more coding etc
[12:09:27]	Jacob Lawson ran 'Equip' on item 'Purple Loyalist Armband' (#14559)
[12:09:30]	Jacob Lawson ran 'Equip' on item 'CWU Commerce Shirt' (#10685)
[12:09:31]	[LOOC] Andrew 'Razor' Gonzalez: Gabe needs to code in
[12:09:42]	[LOOC] Jacob Lawson: what should be supported
[12:09:46]	[LOOC] Andrew 'Razor' Gonzalez: These models
[12:09:54]	[LOOC] Andrew 'Razor' Gonzalez: The industrial suits for /actsit
[12:10:03]	[ME] Dimitri Sikon: would sift over the fallen helicopter, searching through the canopy for any pilots equipment or firearms left behind or indeed any Overwatch clothing of some kind, doing a similar process in the back to search for any supplies being brought with it
[12:10:04]	[LOOC] CCA.C08-UNION.i2.22034: and cyclop suits
[12:10:18]	Jacob Lawson used command '/PM dimitri currently doing CWU applicatipns ;-;'.
[12:10:33]	Dimitri Sikon used command '/PM lawson fack, when your ready ping me on Discord'.
[12:10:52]	[LOOC] Jacob Lawson: yeah, i haven't checked their animation sequences so it may be supported. they have playermodel anims so i'm not quite sure
[12:10:52]	Dimitri Sikon used command '/PM lawson im at the last 5 locations which might yield anything of value.'.
[12:11:01]	Jacob Lawson used command '/PM dimitri got it. sorry about the wait'.
[12:11:12]	[LOOC] Andrew 'Razor' Gonzalez: Gotcha
[12:11:31]	[ME] Andrew 'Razor' Gonzalez: stands up, closing his book
[12:13:45]	tristanolo5 has connected.
[12:14:53]	tristanolo5 created the character 'Yes500'
[12:14:53]	Yes500 has gained a 'Suitcase' #14560.
[12:14:53]	Yes500 has gained a 'Relocation Coupon' #14561.
[12:14:53]	Yes500 has gained a 'Cyclopic Citizen Suit' #14562.
[12:14:53]	Yes500 has gained a 'Citizen Filter' #14563.
[12:14:53]	tristanolo5 loaded the character 'Yes500'
[12:15:09]	[LOOC] CCA.C08-UNION.i2.22034: New player
[12:15:22]	[LOOC] Nick Flamingo: yeah
[12:15:27]	tristanolo5 (STEAM_0:0:615269866) has disconnected.
[12:15:32]	[LOOC] CCA.C08-UNION.i2.22034: lmao
[12:15:37]	[LOOC] Nick Flamingo: welp
[12:15:47]	[LOOC] CCA.C08-UNION.i2.22034: Fuck him, either he was new player or minge
[12:15:51]	[LOOC] CCA.C08-UNION.i2.22034: :shrug:
[12:15:55]	CCA.C08-UNION.i2.22034 used command '/ActStand'.
[12:15:56]	[LOOC] Nick Flamingo: lol
[12:16:03]	[OOC] Jacob Lawson: Player sandsharter has joined the game
[12:16:15]	[OOC] Jacob Lawson: wait no, sandaharter
[12:16:27]	NamRm has connected.
[12:16:27]	[OOC] Jacob Lawson: damn
[12:17:27]	NamRm loaded the character 'Dan Rodgers'
[12:17:40]	CCA.C08-UNION.i2.22034 used command '/ExitAct'.
[12:17:54]	CCA.C08-UNION.i2.22034 opened the '' #1340 container.
[12:17:55]	CCA.C08-UNION.i2.22034 closed the '' #1340 container.
[12:18:07]	[OOC] Jacob Lawson: hey namrm do you wnana flag up
[12:18:17]	[OOC] Dan Rodgers: sure
[12:18:23]	CCA.C08-UNION.i2.22034 has gained 10 tokens.
[12:18:34]	NamRm loaded the character 'CCA.C08-UNION.i2.07979'
[12:19:04]	[LOOC] CCA.C08-UNION.i2.22034: double checking radio
[12:19:13]	CCA.C08-UNION.i2.22034 used command '/Radio // Testing'.
[12:19:22]	CCA.C08-UNION.i2.07979 used command '/Radio // got it'.
[12:20:02]	[OOC] Nick Flamingo: brb gonna grab something to eat im dying
[12:20:03]	[OOC] Jacob Lawson: thank you
[12:20:06]	[LOOC] CCA.C08-UNION.i2.07979: PT?
[12:20:12]	[LOOC] CCA.C08-UNION.i2.22034: Patrol Team/Squad
[12:20:34]	CCA.C08-UNION.i2.22034 ran 'setcolor' on item 'Squad Identification Device' (#14553)
[12:20:59]	[LOOC] CCA.C08-UNION.i2.07979: sorry im back
[12:21:04]	[LOOC] CCA.C08-UNION.i2.22034: e
[12:21:14]	CCA.C08-UNION.i2.07979 ran 'join' on item 'Squad Identification Device' (#14247)
[12:21:16]	CCA.C08-UNION.i2.07979 ran 'create' on item 'Squad Identification Device' (#14247)
[12:21:31]	CCA.C08-UNION.i2.22034 ran 'join' on item 'Squad Identification Device' (#14553)
[12:21:33]	[LOOC] CCA.C08-UNION.i2.07979: any standard for names or should I just do Alpha or something
[12:21:43]	[LOOC] CCA.C08-UNION.i2.22034: Alpha PT Squad 1
[12:21:50]	CCA.C08-UNION.i2.07979 ran 'create' on item 'Squad Identification Device' (#14247)
[12:21:54]	CCA.C08-UNION.i2.22034 ran 'join' on item 'Squad Identification Device' (#14553)
[12:21:56]	CCA.C08-UNION.i2.07979 ran 'join' on item 'Squad Identification Device' (#14247)
[12:21:56]	CCA.C08-UNION.i2.22034 ran 'join' on item 'Squad Identification Device' (#14332)
[12:21:58]	CCA.C08-UNION.i2.07979 ran 'create' on item 'Squad Identification Device' (#14247)
[12:22:03]	CCA.C08-UNION.i2.07979 ran 'manage' on item 'Squad Identification Device' (#14247)
[12:22:05]	CCA.C08-UNION.i2.22034 ran 'join' on item 'Squad Identification Device' (#14332)
[12:22:08]	CCA.C08-UNION.i2.07979 ran 'setcolor' on item 'Squad Identification Device' (#14247)
[12:22:14]	[LOOC] CCA.C08-UNION.i2.22034: ight
[12:22:30]	[OOC] Nick Flamingo: back
[12:23:03]	[OOC] Nick Flamingo: btw i came from Nezoose 
[12:23:03]	[LOOC] Andrew 'Razor' Gonzalez: About to asspull the handbook
[12:23:11]	[OOC] Nick Flamingo: he invited me here
[12:23:16]	[OOC] Jacob Lawson: oh shit then i will thank him heartily
[12:23:23]	CCA.C08-UNION.i2.22034 has gained 10 tokens.
[12:23:28]	[OOC] Nick Flamingo: hehe
[12:23:34]	CCA.C08-UNION.i2.07979 has gained 10 tokens.
[12:23:57]	[LOOC] CCA.C08-UNION.i2.22034: bit of a small map
[12:24:01]	[LOOC] CCA.C08-UNION.i2.07979: ye
[12:26:06]	[OOC] Jacob Lawson: btw namrm is reconnecting, his power went out
[12:26:26]	[OOC] CCA.C08-UNION.i2.22034: explains why he standing there
[12:26:32]	[OOC] Jacob Lawson: it really do
[12:26:33]	NamRm (STEAM_0:0:69476140) has disconnected (timed out).
[12:26:38]	CCA.C08-UNION.i2.22034 used command '/Radio 10-7'.
[12:26:53]	[OOC] CCA.C08-UNION.i2.22034: flagging off for a bit, usually checking other rp server als
[12:26:59]	[OOC] CCA.C08-UNION.i2.22034: also*
[12:27:25]	Jorgen_Skog (STEAM_0:1:115897813) has disconnected.
[12:27:37]	[OOC] Nick Flamingo: i play with nezoose a lot
[12:27:39]	[LOOC] Andrew 'Razor' Gonzalez: Sorry on the phone
[12:27:41]	[LOOC] Jacob Lawson: you're good
[12:29:35]	Dimitri Sikon used command '/PM jacob you there?'.
[12:29:51]	Jacob Lawson used command '/PM dimitri sorry, yeah, doing application. :pain:'.
[12:30:30]	¢higgy ¢higgy has connected.
[12:32:37]	Nick Flamingo used the 'Street Market' vendor.
[12:32:44]	Nick Flamingo has lost 3 tokens.
[12:32:44]	Nick Flamingo has gained a 'Citizen Filter' #14564.
[12:32:46]	Nick Flamingo has lost 3 tokens.
[12:32:46]	Nick Flamingo has gained a 'Citizen Filter' #14565.
[12:32:48]	Nick Flamingo used the 'Street Market' vendor.
[12:32:51]	Nick Flamingo has lost 20 tokens.
[12:32:51]	Nick Flamingo has gained a 'Cyclopic Citizen Suit' #14566.
[12:32:58]	Nick Flamingo ran 'Equip' on item 'Cyclopic Citizen Suit' (#14566)
[12:33:07]	Nick Flamingo ran 'EquipUn' on item 'Green Citizen Suit' (#14496)
[12:33:08]	Nick Flamingo ran 'Equip' on item 'Cyclopic Citizen Suit' (#14566)
[12:33:19]	Nick Flamingo ran 'equip' on item 'Citizen Filter' (#14564)
[12:34:34]	matt saton loaded the character 'CCA.C08-GRID.i3.08313'
[12:34:37]	CCA.C08-GRID.i3.08313 entered observer.
[12:34:44]	¢higgy ¢higgy loaded the character 'Frank Jackson'
[12:34:46]	CCA.C08-GRID.i3.08313 exited observer at their location.
[12:35:12]	[ME] Andrew 'Razor' Gonzalez: would hand him his CID
[12:35:15]	Andrew 'Razor' Gonzalez ran 'drop' on item 'Citizen ID' (#13008)
[12:35:15]	Andrew 'Razor' Gonzalez has lost a 'Citizen ID' #13008.
[12:35:30]	[LOOC] CCA.C08-GRID.i3.08313: fucking a
[12:35:33]	[LOOC] CCA.C08-GRID.i3.08313: i need to get union i1
[12:35:36]	Andrew 'Razor' Gonzalez has taken 1 damage from worldspawn.
[12:35:37]	Andrew 'Razor' Gonzalez has taken 1 damage from worldspawn.
[12:35:38]	Andrew 'Razor' Gonzalez has taken 1 damage from worldspawn.
[12:35:38]	Andrew 'Razor' Gonzalez has taken 1 damage from worldspawn.
[12:35:39]	Andrew 'Razor' Gonzalez has taken 1 damage from worldspawn.
[12:35:39]	Andrew 'Razor' Gonzalez ran 'equip' on item 'Citizen Filter' (#11916)
[12:35:40]	matt saton loaded the character 'CCA.C08-UNION.i1.51023'
[12:35:55]	CCA.C08-UNION.i1.51023 entered observer.
[12:36:05]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:36:06]	CCA.C08-UNION.i1.51023 entered observer.
[12:36:07]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:36:10]	CCA.C08-UNION.i1.51023 ran 'take' on item 'Citizen ID' (#13008)
[12:36:10]	CCA.C08-UNION.i1.51023 has gained a 'Citizen ID' #13008.
[12:36:35]	[OOC] Nick Flamingo: afk
[12:36:36]	[LOOC] CCA.C08-UNION.i1.51023: oh sweet mother of fuck
[12:36:42]	[OOC] Frank Jackson: no
[12:37:27]	CCA.C08-UNION.i1.51023 entered observer.
[12:37:38]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:37:39]	CCA.C08-UNION.i1.51023 entered observer.
[12:37:40]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:37:41]	CCA.C08-UNION.i1.51023 entered observer.
[12:37:41]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:37:44]	CCA.C08-UNION.i1.51023 entered observer.
[12:37:45]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:37:45]	CCA.C08-UNION.i1.51023 entered observer.
[12:37:47]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:37:47]	CCA.C08-UNION.i1.51023 entered observer.
[12:37:49]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:37:59]	CCA.C08-UNION.i1.51023 ran 'take' on item 'Civil Workers' Union ID' (#14567)
[12:37:59]	CCA.C08-UNION.i1.51023 has gained a 'Civil Workers' Union ID' #14567.
[12:38:01]	Dimitri Sikon used command '/PM 023 i think i have ahd enough time to deconstruct this heli :P'.
[12:38:01]	CCA.C08-UNION.i1.51023 entered observer.
[12:38:10]	CCA.C08-UNION.i1.51023 exited observer at their location.
[12:38:27]	[LOOC] CCA.C08-UNION.i1.51023: I AM fucking dying
[12:38:35]	CCA.C08-UNION.i1.51023 ran 'drop' on item 'Civil Workers' Union ID' (#14567)
[12:38:35]	CCA.C08-UNION.i1.51023 has lost a 'Civil Workers' Union ID' #14567.
[12:38:35]	CCA.C08-UNION.i1.51023 ran 'drop' on item 'Citizen ID' (#13008)
[12:38:35]	CCA.C08-UNION.i1.51023 has lost a 'Citizen ID' #13008.
[12:38:39]	CCA.C08-UNION.i1.51023 used command '/ViewData razor'.
[12:38:46]	[LOOC] Andrew 'Razor' Gonzalez: Toaster wifi?
[12:39:17]	[OOC] Nick Flamingo: ok
[12:39:18]	Andrew 'Razor' Gonzalez ran 'take' on item 'Citizen ID' (#13008)
[12:39:18]	Andrew 'Razor' Gonzalez has gained a 'Citizen ID' #13008.
[12:39:19]	Andrew 'Razor' Gonzalez ran 'take' on item 'Civil Workers' Union ID' (#14567)
[12:39:19]	Andrew 'Razor' Gonzalez has gained a 'Civil Workers' Union ID' #14567.
[12:39:28]	[LOOC] Andrew 'Razor' Gonzalez: Got them
[12:39:37]	[ME] Andrew 'Razor' Gonzalez: pockets the ID cards, nodding
[12:39:41]	CCA.C08-UNION.i1.51023 used command '/ViewData razor'.
[12:39:50]	CCA.C08-UNION.i1.51023 used command '/adminspawnmenu'.
[12:39:58]	CCA.C08-UNION.i1.51023 has spawned "CWU Medical Shirt"
[12:40:02]	CCA.C08-UNION.i1.51023 has spawned "Gray Jeans"
[12:40:02]	Andrew 'Razor' Gonzalez ran 'take' on item 'CWU Medical Shirt' (#14568)
[12:40:02]	Andrew 'Razor' Gonzalez has gained a 'CWU Medical Shirt' #14568.
[12:40:04]	Andrew 'Razor' Gonzalez ran 'take' on item 'Gray Jeans' (#14569)
[12:40:04]	Andrew 'Razor' Gonzalez has gained a 'Gray Jeans' #14569.
[12:40:07]	Andrew 'Razor' Gonzalez ran 'Equip' on item 'CWU Medical Shirt' (#14568)
[12:40:09]	Andrew 'Razor' Gonzalez ran 'Equip' on item 'Gray Jeans' (#14569)
[12:40:37]	matt saton loaded the character 'Riley Suffat'
[12:40:39]	Riley Suffat entered observer.
[12:40:40]	Riley Suffat exited observer at their location.
[12:41:35]	Frank Jackson ran 'Use' on item 'Padlock' (#12919)
[12:42:17]	Riley Suffat entered observer.
[12:42:38]	Riley Suffat exited observer at their location.
[12:42:38]	Riley Suffat entered observer.
[12:42:38]	Riley Suffat exited observer at their location.
[12:42:42]	[LOOC] Riley Suffat: titties and ass and balls
[12:42:44]	[LOOC] Riley Suffat: and knuts
[12:42:48]	[LOOC] Dimitri Sikon: buno
[12:42:49]	[LOOC] Riley Suffat: rollerino bitcherino
[12:42:54]	[ME] Dimitri Sikon: would sift over the fallen helicopter, searching through the canopy for any pilots equipment or firearms left behind or indeed any Overwatch clothing of some kind, doing a similar process in the back to search for any supplies being brought with it
[12:42:59]	Dimitri Sikon rolled 25 out of 100.
[12:42:59]	Dimitri Sikon used command '/Roll'.
[12:43:04]	Riley Suffat used command '/adminspawnmenu'.
[12:43:04]	[LOOC] Dimitri Sikon: Hnnnng
[12:43:08]	[LOOC] Dimitri Sikon: whay
[12:43:09]	Frank Jackson used command '/Content'.
[12:43:28]	[LOOC] Dimitri Sikon: im not too sad though, i still have the container, 2 trains and carriage to investigate
[12:43:54]	Riley Suffat has spawned "Motor Controller"
[12:43:58]	Dimitri Sikon ran 'take' on item 'Motor Controller' (#14570)
[12:44:00]	Riley Suffat has spawned "Radio Case"
[12:44:01]	Andrew 'Razor' Gonzalez ran 'EquipUn' on item 'Cyclopic Citizen Suit' (#14171)
[12:44:04]	Andrew 'Razor' Gonzalez ran 'EquipUn' on item 'CWU Medical Shirt' (#14568)
[12:44:05]	Andrew 'Razor' Gonzalez ran 'Equip' on item 'CWU Medical Shirt' (#14568)
[12:44:06]	Andrew 'Razor' Gonzalez ran 'EquipUn' on item 'Gray Jeans' (#14569)
[12:44:07]	Andrew 'Razor' Gonzalez ran 'Equip' on item 'Gray Jeans' (#14569)
[12:44:15]	Dimitri Sikon ran 'drop' on item 'Refined Electronics' (#14542)
[12:44:15]	Dimitri Sikon has lost a 'Refined Electronics' #14542.
[12:44:16]	Dimitri Sikon ran 'take' on item 'Motor Controller' (#14570)
[12:44:19]	Dimitri Sikon ran 'take' on item 'Radio Case' (#14571)
[12:44:19]	Dimitri Sikon has gained a 'Radio Case' #14571.
[12:44:23]	Dimitri Sikon ran 'drop' on item 'Radio Case' (#14571)
[12:44:23]	Dimitri Sikon has lost a 'Radio Case' #14571.
[12:44:39]	Dimitri Sikon ran 'Consume' on item 'Flavored Consulate Water' (#14507)
[12:44:41]	Dimitri Sikon ran 'Consume' on item 'Flavored Consulate Water' (#14507)
[12:44:44]	Dimitri Sikon ran 'Consume' on item 'Flavored Consulate Water' (#14507)
[12:44:45]	Dimitri Sikon ran 'drop' on item 'Flavored Consulate Water' (#14507)
[12:44:45]	Dimitri Sikon has lost a 'Flavored Consulate Water' #14507.
[12:44:49]	Dimitri Sikon ran 'take' on item 'Motor Controller' (#14570)
[12:44:49]	Dimitri Sikon has gained a 'Motor Controller' #14570.
[12:45:03]	[LOOC] Dimitri Sikon: onto the next location
[12:45:05]	[LOOC] Dimitri Sikon: also
[12:45:10]	Riley Suffat entered observer.
[12:45:11]	Riley Suffat exited observer at their location.
[12:45:12]	[LOOC] Dimitri Sikon: are there more crafting recipies in the game?
[12:45:15]	Andrew 'Razor' Gonzalez opened the '' #1232 container.
[12:45:17]	Andrew 'Razor' Gonzalez closed the '' #1232 container.
[12:45:28]	[LOOC] Riley Suffat: yes, you unlock them as your fabrication and engineering go up
[12:45:49]	[LOOC] Riley Suffat: but if you want to ccraft thing sthat aren't in recipes, you can do RP craftin with an admin
[12:45:53]	[LOOC] Dimitri Sikon: mmk, Follow me!
[12:45:59]	Riley Suffat entered observer.
[12:46:02]	Riley Suffat exited observer at their location.
[12:46:09]	Riley Suffat entered observer.
[12:46:14]	Riley Suffat exited observer at their location.
[12:46:33]	[ME] Dimitri Sikon: would sift over the fallen helicopter, searching through the canopy for any equipment or firearms left behind or indeed any Overwatch clothing of some kind, doing a similar process in the back to search for any supplies being brought with it
[12:46:34]	Riley Suffat entered observer.
[12:46:34]	Riley Suffat exited observer at their location.
[12:46:36]	Dimitri Sikon rolled 77 out of 100.
[12:46:36]	Dimitri Sikon used command '/Roll'.
[12:46:44]	Riley Suffat used command '/adminspawnmenu'.
[12:47:03]	Riley Suffat has spawned "Cables"
[12:47:11]	[OOC] Nick Flamingo: without cca feels weird tbh
[12:47:12]	Riley Suffat has spawned "Zip Tie"
[12:47:13]	Riley Suffat has spawned "Zip Tie"
[12:47:30]	[OOC] Andrew 'Razor' Gonzalez: I can flag up
[12:47:42]	[OOC] Andrew 'Razor' Gonzalez: Since no one is coming to the hospital
[12:48:01]	Death Razor loaded the character 'CCA.C08-JUDGE.EpU.64998'
[12:48:22]	Riley Suffat has spawned "LCD Monitor"
[12:48:24]	Riley Suffat has spawned "Powercord"
[12:48:58]	Riley Suffat has spawned "Armor Scraps"
[12:49:05]	Riley Suffat entered observer.
[12:49:10]	Riley Suffat exited observer at their location.
[12:49:12]	[ME] Dimitri Sikon: would sift over the fallen helicopter, searching through the canopy for any equipment or firearms left behind or indeed any Overwatch clothing of some kind, doing a similar process in the back to search for any supplies being brought with it
[12:49:14]	NamRm has connected.
[12:49:15]	Dimitri Sikon rolled 75 out of 100.
[12:49:15]	Dimitri Sikon used command '/Roll'.
[12:49:19]	Riley Suffat used command '/adminspawnmenu'.
[12:49:25]	Riley Suffat has spawned "Health Vial"
[12:49:29]	Dimitri Sikon ran 'take' on item 'Health Vial' (#14578)
[12:49:31]	Riley Suffat has spawned "Pliers"
[12:49:42]	[LOOC] Dimitri Sikon: you stingy boi
[12:49:47]	CCA.C08-JUDGE.EpU.64998 entered observer.
[12:49:48]	[LOOC] Riley Suffat: these are both good
[12:49:52]	Dimitri Sikon ran 'take' on item 'Pliers' (#14579)
[12:49:56]	Dimitri Sikon ran 'drop' on item 'Health Kit' (#14532)
[12:49:56]	Dimitri Sikon has lost a 'Health Kit' #14532.
[12:49:58]	Dimitri Sikon ran 'take' on item 'Health Vial' (#14578)
[12:49:58]	Dimitri Sikon has gained a 'Health Vial' #14578.
[12:50:00]	NamRm loaded the character 'CCA.C08-UNION.i2.07979'
[12:50:02]	Dimitri Sikon ran 'ApplySelf' on item 'Health Vial' (#14578)
[12:50:05]	Dimitri Sikon ran 'take' on item 'Health Kit' (#14532)
[12:50:05]	Dimitri Sikon has gained a 'Health Kit' #14532.
[12:50:09]	Dimitri Sikon ran 'drop' on item 'Armor Scraps' (#14450)
[12:50:09]	Dimitri Sikon has lost a 'Armor Scraps' #14450.
[12:50:12]	Dimitri Sikon ran 'take' on item 'Pliers' (#14579)
[12:50:12]	Dimitri Sikon has gained a 'Pliers' #14579.
[12:50:22]	[LOOC] Dimitri Sikon: TO THE NEXT LOCATIONS!
[12:50:30]	Riley Suffat entered observer.
[12:50:50]	Riley Suffat used command '/PM nick sorry to make you wait so long, i've got a lot of people to help'.
[12:50:52]	Riley Suffat exited observer at their location.
[12:50:56]	Riley Suffat used command '/ToggleRaise'.
[12:50:59]	Riley Suffat used command '/ToggleRaise'.
[12:51:01]	Nick Flamingo used command '/Reply its ok'.
[12:51:03]	CCA.C08-JUDGE.EpU.64998 used command '/Radio 10-8'.
[12:51:08]	CCA.C08-UNION.i2.07979 used command '/Radio 10-4'.
[12:51:13]	[ME] Dimitri Sikon: would try to rifle through the wooden storage boxes, looking for CCA clothing or utility gear more than anything else
[12:51:15]	Dimitri Sikon rolled 17 out of 100.
[12:51:15]	Dimitri Sikon used command '/Roll'.
[12:51:15]	CCA.C08-JUDGE.EpU.64998 exited observer at their location.
[12:51:19]	[LOOC] Dimitri Sikon: ah
[12:51:19]	Riley Suffat used command '/adminspawnmenu'.
[12:51:26]	[LOOC] Dimitri Sikon: a pile of OTA sewage waste
[12:51:28]	Riley Suffat has spawned "Plank"
[12:51:31]	[LOOC] Dimitri Sikon: multo BENE
[12:51:31]	CCA.C08-JUDGE.EpU.64998 used command '/Radio Stepping out of Nexus.'.
[12:51:33]	Riley Suffat has spawned "Empty Can"
[12:51:36]	Riley Suffat has spawned "AA Battery"
[12:51:36]	Dimitri Sikon ran 'take' on item 'Empty Can' (#14581)
[12:51:37]	Riley Suffat has spawned "AA Battery"
[12:51:42]	Riley Suffat entered observer.
[12:51:44]	Riley Suffat exited observer at their location.
[12:51:44]	CCA.C08-UNION.i2.07979 used command '/Radio 10-4.'.
[12:51:48]	¢higgy ¢higgy (STEAM_0:0:69154315) has disconnected.
[12:51:49]	CCA.C08-JUDGE.EpU.64998 entered observer.
[12:51:49]	CCA.C08-JUDGE.EpU.64998 exited observer at their location.
[12:51:50]	Riley Suffat entered observer.
[12:51:51]	Dimitri Sikon ran 'drop' on item 'Empty Antlion Grub Vial' (#12934)
[12:51:51]	Dimitri Sikon has lost a 'Empty Antlion Grub Vial' #12934.
[12:51:53]	Dimitri Sikon ran 'take' on item 'Empty Can' (#14581)
[12:51:53]	Dimitri Sikon has gained a 'Empty Can' #14581.
[12:51:57]	Dimitri Sikon ran 'drop' on item 'Empty Can' (#14581)
[12:51:57]	Dimitri Sikon has lost a 'Empty Can' #14581.
[12:51:57]	Riley Suffat exited observer at their location.
[12:52:04]	[LOOC] CCA.C08-UNION.i2.07979: should I flag off now that its 2-3?
[12:52:04]	[LOOC] Dimitri Sikon: too the next location
[12:52:11]	Riley Suffat entered observer.
[12:52:11]	Riley Suffat exited observer at their location.
[12:52:11]	[LOOC] CCA.C08-JUDGE.EpU.64998: No that's the ratio
[12:52:11]	Riley Suffat entered observer.
[12:52:13]	Riley Suffat exited observer at their location.
[12:52:15]	[LOOC] CCA.C08-UNION.i2.07979: oh okay
[12:52:21]	[IT] Dimitri Sikon: oh big blue container of giving, share with me your innards
[12:52:23]	Dimitri Sikon rolled 88 out of 100.
[12:52:23]	Dimitri Sikon used command '/Roll'.
[12:52:29]	[LOOC] CCA.C08-JUDGE.EpU.64998: Yeah 2 CCA and 3 civs
[12:52:30]	Riley Suffat used command '/adminspawnmenu'.
[12:52:35]	Riley Suffat has spawned "Standard Grade Ration"
