[13:28:47]	matt saton has connected.
[16:18:27]	Ryan Marnett entered observer.
[16:18:29]	Ryan Marnett exited observer at their location.
[16:18:35]	[OOC] Ryan Marnett: also tell me that is not what cadets talk about
[16:18:40]	Ryan Marnett entered observer.
[16:18:46]	Ryan Marnett exited observer at their location.
[16:18:55]	[OOC] Ryan Marnett: everything this character does is 100% serious and i mean tha
[16:19:13]	Ryan Marnett used command '/ToggleRaise'.
[16:19:14]	Ryan Marnett used command '/ToggleRaise'.
[16:19:18]	[OOC] Journey Robertson: I now give your ECHO unit the rank of funny man number 1.
[16:19:21]	Ryan Marnett entered observer.
[16:19:25]	Ryan Marnett exited observer at their location.
[16:19:31]	Ryan Marnett entered observer.
[16:19:54]	FB|| light ROOM loaded the character 'CCA.C14-UNION.EpU.72633'
[16:20:08]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit is 10-8, status is green. Updating 10-20 to Plaza for stand by.'.
[16:20:15]	[OOC] CCA.C14-UNION.EpU.72633: My manhack is gone ;-;
[16:20:23]	[OOC] John Zimmer: imma check to see if i got any more views or comments on my app rq
[16:20:32]	[OOC] CCA.C14-UNION.EpU.72633: I forgot to check that out
[16:20:54]	[OOC] John Zimmer: and that would be a no on any new views/comments
[16:21:06]	[OOC] CCA.C14-UNION.EpU.72633: F
[16:21:12]	[OOC] John Zimmer: i mean it's ok
[16:21:26]	[OOC] John Zimmer: all i really need is a + or - from q
[16:21:46]	Ryan Marnett exited observer at their location.
[16:21:50]	[OOC] CCA.C14-UNION.EpU.72633: TFW some fucking unknown unit keeps locking the CWU building and once i get my hands on him i will chew him the fuck out
[16:22:19]	[ME] Ryan Marnett: walks up to the guy, walking all funny with his limbs seeming sorta limp. He lays his hand on the man's shoulder, back slouched.
[16:22:27]	[ME] Ryan Marnett: looks deep into the man's eyes as his own are wide as can be.
[16:22:40]	CCA.C14-UNION.EpU.72633 ran 'drop' on item 'Relocation Coupon' (#25836)
[16:22:40]	CCA.C14-UNION.EpU.72633 has lost a 'Relocation Coupon' #25836.
[16:22:40]	[ME] John Zimmer: moves mans hand off of his own
[16:22:41]	CCA.C14-UNION.EpU.72633 destroyed a 'Relocation Coupon' #25836.
[16:22:49]	Ryan Marnett entered observer.
[16:22:49]	Ryan Marnett exited observer at their location.
[16:22:50]	Ryan Marnett entered observer.
[16:22:54]	Ryan Marnett exited observer at their location.
[16:22:57]	Ryan Marnett entered observer.
[16:22:57]	Ryan Marnett exited observer at their location.
[16:23:09]	Ryan Marnett used command '/adminspawnmenu'.
[16:23:16]	Ryan Marnett has spawned "Gray Pants"
[16:23:17]	Ryan Marnett has spawned "Gray Pants"
[16:23:17]	Ryan Marnett has spawned "Gray Citizen Pants"
[16:23:18]	Ryan Marnett has spawned "Gray Citizen Pants"
[16:23:22]	Ryan Marnett has spawned "Blue Beanie"
[16:23:29]	[OOC] John Zimmer: imma just go nope to the lack of mental stability there chief
[16:23:31]	Ryan Marnett has gained a 'Blue Rebel Pants' #25934.
[16:23:31]	Ryan Marnett used command '/CharGiveItem ryan pants'.
[16:23:58]	Ryan Marnett has gained a 'Gray Pants' #25935.
[16:23:58]	Ryan Marnett used command '/CharGiveItem ryan gray pants'.
[16:23:59]	Ryan Marnett has gained a 'Gray Pants' #25936.
[16:23:59]	Ryan Marnett used command '/CharGiveItem ryan gray pants'.
[16:24:00]	Ryan Marnett has gained a 'Gray Pants' #25937.
[16:24:00]	Ryan Marnett used command '/CharGiveItem ryan gray pants'.
[16:24:30]	Ryan Marnett ran 'drop' on item 'Gray Pants' (#25937)
[16:24:30]	Ryan Marnett has lost a 'Gray Pants' #25937.
[16:24:32]	Ryan Marnett ran 'drop' on item 'Gray Pants' (#25936)
[16:24:32]	Ryan Marnett has lost a 'Gray Pants' #25936.
[16:24:54]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[16:25:08]	[LOOC] John Zimmer: i think they clipped through the wall when he was doing the laundry
[16:25:12]	[LOOC] CCA.C14-UNION.EpU.72633: Bruh
[16:25:13]	Ryan Marnett ran 'take' on item 'Gray Pants' (#25937)
[16:25:13]	Ryan Marnett has gained a 'Gray Pants' #25937.
[16:25:15]	Ryan Marnett ran 'take' on item 'Gray Pants' (#25936)
[16:25:15]	Ryan Marnett has gained a 'Gray Pants' #25936.
[16:25:15]	[LOOC] CCA.C14-UNION.EpU.72633: Then void
[16:25:18]	Ryan Marnett has spawned 'models/tnb/items/shirt_citizen1.mdl'.
[16:25:21]	Ryan Marnett has spawned 'models/tnb/items/shirt_citizen1.mdl'.
[16:25:23]	Ryan Marnett has spawned 'models/tnb/items/shirt_citizen2.mdl'.
[16:25:32]	Ryan Marnett has spawned 'models/tnb/items/shirt_citizen1.mdl'.
[16:25:44]	Ryan Marnett has spawned 'models/tnb/items/pants_citizen.mdl'.
[16:25:55]	Ryan Marnett has spawned 'models/tnb/items/pants_citizen.mdl'.
[16:25:58]	[OOC] John Zimmer: imma go play some d2 with a friendo
[16:26:02]	[OOC] CCA.C14-UNION.EpU.72633: F
[16:26:03]	[OOC] Ryan Marnett: alright, take care
[16:26:04]	Doughnut (STEAM_0:1:127409364) has disconnected.
[16:26:07]	[OOC] Ryan Marnett: f
[16:26:11]	[OOC] CCA.C14-UNION.EpU.72633: What is D2?
[16:26:21]	matt saton loaded the character 'Jay Stelly'
[16:26:23]	Jay Stelly entered observer.
[16:26:26]	[OOC] Jay Stelly: no fuckign clue
[16:26:35]	matt saton loaded the character 'CCA.C14-GRID.OfC.29402'
[16:26:38]	CCA.C14-GRID.OfC.29402 used command '/Radio Union!'.
[16:26:38]	CCA.C14-GRID.OfC.29402 entered observer.
[16:26:44]	CCA.C14-UNION.EpU.72633 used command '/Radio Copy?'.
[16:26:45]	CCA.C14-GRID.OfC.29402 exited observer at their location.
[16:26:53]	CCA.C14-GRID.OfC.29402 used command '/Radio Go ahead and deploy one of the grunts.'.
[16:26:54]	CCA.C14-GRID.OfC.29402 entered observer.
[16:27:05]	CCA.C14-GRID.OfC.29402 used command '/Radio Jay Stelly needs access to the QZ to look around.'.
[16:27:11]	CCA.C14-GRID.OfC.29402 exited observer at their location.
[16:27:11]	CCA.C14-GRID.OfC.29402 entered observer.
[16:27:15]	CCA.C14-UNION.EpU.72633 used command '/Radio jay Stelly?'.
[16:27:18]	CCA.C14-UNION.EpU.72633 used command '/Radio Copy that'.
[16:27:18]	CCA.C14-GRID.OfC.29402 exited observer at their location.
[16:27:31]	CCA.C14-GRID.OfC.29402 used command '/Radio Yeah. Did you not hear? He's the Black Mesa scientist.'.
[16:27:42]	CCA.C14-GRID.OfC.29402 used command '/Radio Weirdly cooperative.'.
[16:27:43]	CCA.C14-UNION.EpU.72633 used command '/Radio Hm.....i remember yes'.
[16:27:54]	CCA.C14-UNION.EpU.72633 used command '/Radio I'll get a ECHO unit. One moment'.
[16:27:58]	CCA.C14-GRID.OfC.29402 used command '/Radio Thanks.'.
[16:28:03]	FB|| light ROOM loaded the character 'CCA.C14-ECHO.OWC.39412'
[16:28:06]	[OOC] CCA.C14-ECHO.OWC.39412: Gamer time
[16:28:07]	matt saton loaded the character 'Jay Stelly'
[16:28:12]	Jay Stelly entered observer.
[16:28:20]	Jay Stelly exited observer at their location.
[16:28:23]	Jay Stelly entered observer.
[16:28:24]	Jay Stelly exited observer at their location.
[16:28:26]	CCA.C14-ECHO.OWC.39412 used command '/Radio Unit is 10-8, i was told that i need to escort a scientist.'.
[16:28:29]	Jay Stelly entered observer.
[16:28:30]	Jay Stelly exited observer at their location.
[16:28:36]	[OOC] CCA.C14-ECHO.OWC.39412: Give grunt SMG
[16:29:38]	CCA.C14-ECHO.OWC.39412 used command '/Radio Unit requesting a QrM.'.
[16:29:50]	[LOOC] CCA.C14-ECHO.OWC.39412: Just IC that a QrM is 10-8 i guess
[16:30:01]	[LOOC] CCA.C14-ECHO.OWC.39412: Alright?
[16:30:11]	[LOOC] Jay Stelly: yeah
[16:30:13]	[LOOC] CCA.C14-ECHO.OWC.39412: BET
[16:30:21]	CCA.C14-ECHO.OWC.39412 has gained a 'Combine Hazmat Worker Outfit' #25938.
[16:30:21]	Jay Stelly used command '/CharGiveItem echo hazmat worker'.
[16:30:39]	[ME] CCA.C14-ECHO.OWC.39412: Holds out a big boi hazmat suit for the scientist boi
[16:30:40]	CCA.C14-ECHO.OWC.39412 ran 'drop' on item 'Combine Hazmat Worker Outfit' (#25938)
[16:30:40]	CCA.C14-ECHO.OWC.39412 has lost a 'Combine Hazmat Worker Outfit' #25938.
[16:31:09]	Jay Stelly ran 'take' on item 'Combine Hazmat Worker Outfit' (#25938)
[16:31:09]	Jay Stelly has gained a 'Combine Hazmat Worker Outfit' #25938.
[16:31:18]	[ME] Jay Stelly: puts the suit on.
[16:31:20]	Jay Stelly ran 'Equip' on item 'Combine Hazmat Worker Outfit' (#25938)
[16:31:36]	[Y] Jay Stelly: Wait!
[16:32:17]	[OOC] CCA.C14-ECHO.OWC.39412: It's a rebreather but fine
[16:32:22]	[OOC] CCA.C14-ECHO.OWC.39412: I'll play by your rules
[16:32:46]	[OOC] CCA.C14-ECHO.OWC.39412: The fuck
[16:33:12]	[Y] CCA.C14-ECHO.OWC.39412: <:: Hey. ::>
[16:34:22]	[LOOC] CCA.C14-ECHO.OWC.39412: It's not but okay
[16:34:26]	[LOOC] Jay Stelly: wait
[16:34:27]	[LOOC] Jay Stelly: oh
[16:34:30]	[LOOC] CCA.C14-ECHO.OWC.39412: bruh
[16:34:32]	[LOOC] Jay Stelly: right, there's >empty combine air tank
[16:34:33]	Jay Stelly ran 'take' on item 'Combine Air Tank' (#21766)
[16:34:33]	Jay Stelly has gained a 'Combine Air Tank' #21766.
[16:34:35]	[LOOC] Jay Stelly: damnit
[16:35:05]	[ME] Jay Stelly: hooks up his tank to his suit, then attaches the hose.
[16:35:31]	[Y] CCA.C14-ECHO.OWC.39412: <:: Civvie. ::>
[16:35:36]	[Y] Jay Stelly: Not a civvie!
[16:36:24]	[LOOC] Jay Stelly: go.*
[16:37:05]	CCA.C14-ECHO.OWC.39412 used command '/Radio I'll need a unit to come and lock the QZ entrance forcefield.'.
[16:37:08]	[LOOC] Jay Stelly: oh
[16:37:12]	Jay Stelly entered observer.
[16:37:17]	Jay Stelly exited observer at their location.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:33]	Jay Stelly has taken 3 damage from npc_turret_floor.
[16:37:37]	[Y] Jay Stelly: FUCK SHIT FUCK FUCK!
[16:38:02]	[OOC] CCA.C14-ECHO.OWC.39412: I fucking hate these turrets
[16:38:27]	[Y] Jay Stelly: Oh dear!
[16:38:30]	[Y] CCA.C14-ECHO.OWC.39412: <:: GET BACK. ::>
[16:38:59]	[LOOC] CCA.C14-ECHO.OWC.39412: Fuck
[16:39:44]	[ME] CCA.C14-ECHO.OWC.39412: Grabs the big boi hose and begins spraying the scientist boi down with the orange shit
[16:40:00]	[ME] CCA.C14-ECHO.OWC.39412: Finally stops spraying it.
[16:40:44]	[ME] CCA.C14-ECHO.OWC.39412: Opens up the crate and expects a suit to be there.
[16:42:32]	CCA.C14-ECHO.OWC.39412 used command '/Radio Unit requesting a hazmat suit to be delivered. 10-20 QZ entrance. Put the oxygen tank in it as well.'.
[16:42:47]	[LOOC] CCA.C14-ECHO.OWC.39412: Might have to get on GRID.
[16:42:52]	[IT] Jay Stelly: "Unavailable, we're in the middle of a cleaning cycle."
[16:43:06]	[IT] Jay Stelly: "Just send stelly to his other office.
[16:43:29]	[IT] Jay Stelly: "I do?"
[16:43:33]	[LOOC] Jay Stelly: wait fuck
[16:43:48]	CCA.C14-ECHO.OWC.39412 used command '/Radio What do you mean by his other office?'.
[16:43:55]	[IT] Jay Stelly: "He should know.
[16:44:08]	[IT] Jay Stelly: "<:: He should know. ::>"*
[16:44:30]	CCA.C14-ECHO.OWC.39412 used command '/Radio He says that he doesn't know what it is.'.
[16:44:53]	[LOOC] CCA.C14-ECHO.OWC.39412: I fucking hate the turrets ;-;
[16:44:59]	[IT] Jay Stelly: "<:: They must not have told him. Put him in the nexus, we'll have someone show him. ::>"
[16:45:09]	CCA.C14-ECHO.OWC.39412 used command '/Radio Copy that'.
[16:45:20]	CCA.C14-ECHO.OWC.39412 used command '/Radio I need a unit to unlock the forcefield.'.
[16:45:28]	Jay Stelly entered observer.
[16:45:30]	[LOOC] CCA.C14-ECHO.OWC.39412: I will turn around so you can do it.
[16:45:33]	Jay Stelly exited observer at their location.
[16:46:30]	[LOOC] Jay Stelly: onse ec
[16:46:35]	[LOOC] CCA.C14-ECHO.OWC.39412: Rude
[16:46:52]	Jay Stelly ran 'drop' on item 'Combine Air Tank' (#21766)
[16:46:52]	Jay Stelly has lost a 'Combine Air Tank' #21766.
[16:46:54]	Jay Stelly ran 'drop' on item 'Combine Hazmat Worker Outfit' (#25938)
[16:46:54]	Jay Stelly has lost a 'Combine Hazmat Worker Outfit' #25938.
[16:46:54]	[LOOC] CCA.C14-ECHO.OWC.39412: TFW combine shit has fucked me over.
[16:46:55]	Jay Stelly entered observer.
[16:46:55]	Jay Stelly exited observer at their location.
[16:46:58]	CCA.C14-ECHO.OWC.39412 ran 'take' on item 'Combine Air Tank' (#21766)
[16:46:58]	CCA.C14-ECHO.OWC.39412 has gained a 'Combine Air Tank' #21766.
[16:46:59]	CCA.C14-ECHO.OWC.39412 ran 'take' on item 'Combine Hazmat Worker Outfit' (#25938)
[16:46:59]	CCA.C14-ECHO.OWC.39412 has gained a 'Combine Hazmat Worker Outfit' #25938.
[16:47:15]	Jay Stelly entered observer.
[16:47:24]	Jay Stelly exited observer at their location.
[16:47:25]	Jay Stelly entered observer.
[16:47:25]	Jay Stelly exited observer at their location.
[16:47:33]	CCA.C14-ECHO.OWC.39412 used command '/Radio Unit moving to 10-20 Outpost storm. Jay Stelly is in the Nexus lobby.'.
[16:47:33]	Jay Stelly has spawned 'models/props_office/desk_01.mdl'.
[16:47:44]	Jay Stelly has spawned 'models/props_office/file_cabinet_03.mdl'.
[16:47:58]	Jay Stelly has spawned 'models/props/cs_office/chair_office.mdl'.
[16:48:13]	Jay Stelly has spawned 'models/props_combine/combine_interface001.mdl'.
[16:48:16]	CCA.C14-ECHO.OWC.39412 used command '/Radio Unit going 10-7'.
[16:48:18]	Jay Stelly has spawned 'models/props_combine/combine_intmonitor001.mdl'.
[16:48:25]	CCA.C14-ECHO.OWC.39412 ran 'drop' on item 'Combine Hazmat Worker Outfit' (#25938)
[16:48:25]	CCA.C14-ECHO.OWC.39412 has lost a 'Combine Hazmat Worker Outfit' #25938.
[16:48:26]	CCA.C14-ECHO.OWC.39412 ran 'drop' on item 'Combine Air Tank' (#21766)
[16:48:26]	CCA.C14-ECHO.OWC.39412 has lost a 'Combine Air Tank' #21766.
[16:48:36]	FB|| light ROOM loaded the character 'CCA.C14-UNION.EpU.72633'
[16:48:41]	Jay Stelly entered observer.
[16:48:43]	Jay Stelly exited observer at their location.
[16:48:43]	Jay Stelly entered observer.
[16:48:44]	Jay Stelly exited observer at their location.
[16:48:47]	Jay Stelly has spawned 'models/props/cs_office/trash_can_p.mdl'.
[16:48:54]	Jay Stelly has spawned 'models/props_interiors/trashcankitchen01.mdl'.
[16:48:55]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit is 10-8, status is green. Updating 10-20 to Plaza for stand by'.
[16:48:57]	Jay Stelly has spawned 'models/props/cs_office/trash_can_p.mdl'.
[16:49:12]	Jay Stelly has spawned 'models/props_interiors/lamp_table02.mdl'.
[16:49:28]	Jay Stelly has spawned 'models/props/cs_office/offcorkboarda.mdl'.
[16:49:33]	Jay Stelly entered observer.
[16:49:37]	Jay Stelly exited observer at their location.
[16:49:44]	Jay Stelly entered observer.
[16:49:52]	[IT] Jay Stelly: "<:: Union! ::>"
[16:49:57]	CCA.C14-UNION.EpU.72633 used command '/Radio Copy?'.
[16:50:20]	[IT] Jay Stelly: "<:: GRID OfC. You know where the SeC's office is? ::>"
[16:50:33]	CCA.C14-UNION.EpU.72633 used command '/Radio Yes i do, why?'.
[16:50:34]	[IT] Jay Stelly: "<:: Fuck. Not the sex office. ::>
[16:50:40]	CCA.C14-UNION.EpU.72633 used command '/Radio I know what you mean'.
[16:50:44]	[IT] Jay Stelly: "<:: The office of the sectorial. ::"
[16:51:01]	CCA.C14-UNION.EpU.72633 used command '/Radio Yes i was aware the first time you said that. Why though?'.
[16:51:08]	[IT] Jay Stelly: "<:: Take Stelly to the room to the side of it. ::>"
[16:51:17]	CCA.C14-UNION.EpU.72633 used command '/Radio Copy that.'.
[16:51:20]	Jay Stelly exited observer at their location.
[16:52:06]	[LOOC] Jay Stelly: wait
[16:52:06]	Jay Stelly entered observer.
[16:52:15]	Jay Stelly has spawned a 'NPC [2704][npc_metropolice]'.
[16:52:19]	[OOC] CCA.C14-UNION.EpU.72633: Me thinking it was the right door
[16:52:26]	Jay Stelly has spawned a 'NPC [3204][npc_metropolice]'.
[16:52:34]	[OOC] CCA.C14-UNION.EpU.72633: And not left ;-;
[16:52:36]	Jay Stelly exited observer at their location.
[16:53:23]	CCA.C14-UNION.EpU.72633 used command '/Radio Sir, i recall the your office being to the right. Correcting my mistake now.'.
[16:53:36]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[16:53:44]	[LOOC] Jay Stelly: Is..*
[16:53:50]	[OOC] CCA.C14-UNION.EpU.72633: Me fucking up my grammar because of fear.
[16:54:13]	matt saton loaded the character 'CCA.C14-GRID.OfC.29402'
[16:54:14]	CCA.C14-GRID.OfC.29402 entered observer.
[16:54:15]	CCA.C14-GRID.OfC.29402 exited observer at their location.
[16:58:36]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[16:59:13]	CCA.C14-GRID.OfC.29402 has gained 10 tokens.
[17:01:36]	[LOOC] CCA.C14-GRID.OfC.29402: to.*
[17:03:17]	[ME] CCA.C14-UNION.EpU.72633: Simply waits to be dismissed while listening.
[17:03:36]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[17:03:49]	CCA.C14-GRID.OfC.29402 entered observer.
[17:03:56]	[OOC] CCA.C14-UNION.EpU.72633: Me is afraid.
[17:03:57]	matt saton loaded the character 'Jay Stelly'
[17:04:04]	Jay Stelly entered observer.
[17:04:04]	Jay Stelly exited observer at their location.
[17:04:07]	[OOC] Jay Stelly: why
[17:04:07]	Jay Stelly entered observer.
[17:04:16]	[OOC] CCA.C14-UNION.EpU.72633: Wait a minute, are pulse bullets still like actual bullets that stay in you?
[17:04:19]	Jay Stelly exited observer at their location.
[17:04:21]	[OOC] Jay Stelly: i'm not sure
[17:04:29]	Jay Stelly used command '/ToggleRaise'.
[17:04:31]	[OOC] Jay Stelly: void sots
[17:04:35]	[OOC] Jay Stelly: hmm
[17:04:39]	[OOC] Jay Stelly: they don't have shells
[17:04:49]	[OOC] Jay Stelly: so they might just be high eneergy botls
[17:04:51]	Jay Stelly entered observer.
[17:04:53]	Jay Stelly exited observer at their location.
[17:04:57]	[OOC] Jay Stelly: i'm unsure
[17:05:00]	[OOC] Jay Stelly: i'll look on the wiki
[17:05:01]	Jay Stelly entered observer.
[17:05:02]	Jay Stelly exited observer at their location.
[17:05:07]	Jay Stelly used command '/ToggleRaise'.
[17:05:14]	Jay Stelly entered observer.
[17:05:17]	Jay Stelly exited observer at their location.
[17:05:18]	[OOC] CCA.C14-UNION.EpU.72633: I'll wait for you to check before i do anything with Stelly.
[17:05:23]	[OOC] Jay Stelly: in the TFA pack they have shells though
[17:05:23]	Jay Stelly entered observer.
[17:05:23]	Jay Stelly exited observer at their location.
[17:05:25]	[OOC] Jay Stelly: you can go ahead
[17:05:29]	[OOC] CCA.C14-UNION.EpU.72633: Thats the TFA pack though
[17:05:29]	Jay Stelly entered observer.
[17:05:30]	Jay Stelly exited observer at their location.
[17:05:33]	[OOC] Jay Stelly: no i know lmao
[17:05:41]	[OOC] Jay Stelly: i'm just saying that becuase they look fucking cool
[17:06:55]	[LOOC] Jay Stelly: fault.*
[17:08:36]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[17:09:33]	[LOOC] Jay Stelly: excuse me.*&
[17:09:40]	Jay Stelly entered observer.
[17:09:44]	[OOC] CCA.C14-UNION.EpU.72633: One sec, fuck
[17:09:45]	Jay Stelly exited observer at their location.
[17:09:46]	[OOC] Jay Stelly: all good
[17:09:50]	[OOC] Jay Stelly: i need my surgeries
[17:09:51]	Jay Stelly used command '/ToggleRaise'.
[17:09:52]	Jay Stelly entered observer.
[17:10:24]	Jay Stelly exited observer at their location.
[17:10:27]	Jay Stelly entered observer.
[17:10:27]	Jay Stelly exited observer at their location.
[17:10:29]	Jay Stelly entered observer.
[17:10:30]	Jay Stelly exited observer at their location.
[17:10:37]	[OOC] CCA.C14-UNION.EpU.72633: "I need my surgeries" do you mean that in a literal since or in a different since?
[17:10:51]	[OOC] Jay Stelly: i mean the order the OfC gave to you
[17:11:22]	[OOC] CCA.C14-UNION.EpU.72633: Yeah but like......"go give him surgeries" or whatever you said was a really fucking weird thing to say.
[17:11:27]	Jay Stelly entered observer.
[17:11:28]	Jay Stelly exited observer at their location.
[17:11:36]	[OOC] Jay Stelly: oh
[17:11:37]	[OOC] Jay Stelly: yeah
[17:11:38]	[OOC] CCA.C14-UNION.EpU.72633: I don't know if i'm being stupid or not.
[17:11:39]	[OOC] Jay Stelly: that was way wrong
[17:11:42]	[OOC] Jay Stelly: i said that wrong
[17:11:47]	[OOC] Jay Stelly: i menat take him to the medbay for some surgeries
[17:11:48]	Jay Stelly entered observer.
[17:11:52]	[OOC] CCA.C14-UNION.EpU.72633: Bruh
[17:11:52]	Jay Stelly exited observer at their location.
[17:11:54]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_smg1_magazine.mdl'.
[17:11:55]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_stunbaton.mdl'.
[17:11:59]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_pistol.mdl'.
[17:12:03]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_rocket_launcher.mdl'.
[17:12:05]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/irifleshell.mdl'.
[17:12:05]	Jay Stelly entered observer.
[17:12:07]	Jay Stelly exited observer at their location.
[17:12:20]	[OOC] CCA.C14-UNION.EpU.72633: But you were already patched up by a HELIX so bringing you there would be worthless.
[17:12:25]	[OOC] Jay Stelly: no, not that
[17:12:26]	[OOC] CCA.C14-UNION.EpU.72633: Also brb for real this time.
[17:12:28]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_smg1_magazine.mdl'.
[17:12:30]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_smg1.mdl'.
[17:12:31]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/c_smg1.mdl'.
[17:12:39]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_crossbow.mdl'.
[17:12:43]	Jay Stelly entered observer.
[17:12:49]	Jay Stelly used command '/ToggleRaise'.
[17:12:59]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_357.mdl'.
[17:13:23]	Jay Stelly exited observer at their location.
[17:13:23]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_pistol.mdl'.
[17:13:26]	Jay Stelly entered observer.
[17:13:36]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[17:14:08]	Jay Stelly exited observer at their location.
[17:14:14]	Jay Stelly entered observer.
[17:14:14]	Jay Stelly exited observer at their location.
[17:14:33]	[OOC] CCA.C14-UNION.EpU.72633: Back, and was i being big dumb or little dumb?
[17:14:41]	[OOC] Jay Stelly: no, i was being big bad at talking
[17:14:43]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_missile_closed.mdl'.
[17:14:49]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_missile_launch.mdl'.
[17:14:58]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_missile.mdl'.
[17:15:05]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_missile_closed.mdl'.
[17:15:07]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_missile_closed.mdl'.
[17:15:16]	Jay Stelly entered observer.
[17:15:18]	Jay Stelly exited observer at their location.
[17:15:18]	[OOC] CCA.C14-UNION.EpU.72633: Yee, "give him his surgeries" time to take that IC literal and bring you to Outpost storm.
[17:15:18]	Jay Stelly entered observer.
[17:15:20]	Jay Stelly exited observer at their location.
[17:15:20]	Jay Stelly entered observer.
[17:15:21]	Jay Stelly exited observer at their location.
[17:15:33]	[OOC] Jay Stelly: you're going to kill me and then get PKed to shit
[17:15:47]	[OOC] CCA.C14-UNION.EpU.72633: I never said i was giving you it
[17:15:47]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_pistol_magazine.mdl'.
[17:15:49]	[OOC] Jay Stelly: ah
[17:15:52]	Jay Stelly has spawned 'models/weapons/tfa_hl2r/w_stunbaton.mdl'.
[17:16:01]	[LOOC] Jay Stelly: didn't see that
[17:16:03]	[LOOC] Jay Stelly: was OOC
[17:16:05]	[LOOC] CCA.C14-UNION.EpU.72633: Bruh
[17:17:28]	[OOC] Jay Stelly: keep going
[17:17:38]	[OOC] Jay Stelly: uh
[17:17:45]	CCA.C14-UNION.EpU.72633 ran 'take' on item 'Ration Wrapper' (#25771)
[17:17:45]	CCA.C14-UNION.EpU.72633 has gained a 'Ration Wrapper' #25771.
[17:17:55]	Jay Stelly entered observer.
[17:18:02]	[OOC] Jay Stelly: ic i'm there
[17:18:06]	[OOC] CCA.C14-UNION.EpU.72633: Fine
[17:18:08]	Jay Stelly exited observer at their location.
[17:18:09]	Jay Stelly entered observer.
[17:18:10]	Jay Stelly has spawned a 'NPC [1453][npc_metropolice]'.
[17:18:28]	Jay Stelly has spawned a 'NPC [1453][npc_citizen]'.
[17:18:32]	Jay Stelly has spawned a 'NPC [1453][npc_metropolice]'.
[17:18:36]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[17:18:45]	Jay Stelly has spawned a 'NPC [1453][npc_metropolice]'.
[17:18:49]	Jay Stelly has spawned a 'NPC [3225][npc_metropolice]'.
[17:18:51]	Jay Stelly has spawned a 'NPC [1453][npc_metropolice]'.
[17:18:55]	Jay Stelly exited observer at their location.
[17:19:01]	Jay Stelly entered observer.
[17:19:01]	Jay Stelly exited observer at their location.
[17:19:08]	[LOOC] Jay Stelly: void
[17:19:22]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit escorting jay Stelly under the order get him a couple surgeries'.
[17:19:37]	[LOOC] Jay Stelly: ah
[17:19:39]	[LOOC] Jay Stelly: ignore his anims
[17:20:04]	[IT] Jay Stelly: "<:: Affirmative. I can take it from here. ::>"
[17:20:27]	Jay Stelly used command '/Event 30 minutes later...'.
[17:21:41]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit escorting Jay Stelly back to his office.'.
[17:22:00]	Jay Stelly entered observer.
[17:22:00]	Jay Stelly exited observer at their location.
[17:22:00]	Jay Stelly entered observer.
[17:22:02]	Jay Stelly exited observer at their location.
[17:22:02]	Jay Stelly entered observer.
[17:22:02]	Jay Stelly exited observer at their location.
[17:22:03]	Jay Stelly entered observer.
[17:22:04]	Jay Stelly exited observer at their location.
