[13:00:36]	matt saton has connected.
[18:10:53]	Journey Robertson ran 'Eat' on item 'UU Brand Cigarette' (#25900)
[18:10:56]	Journey Robertson ran 'Take' on item 'UU Brand Cigarette Pack' (#19106)
[18:10:57]	Journey Robertson ran 'Eat' on item 'UU Brand Cigarette' (#25901)
[18:11:06]	Journey Robertson ran 'View' on item 'UU Brand Cigarette Pack' (#19106)
[18:11:51]	Journey Robertson opened the '' #1902 container.
[18:11:53]	Journey Robertson closed the '' #1902 container.
[18:39:55]	[OOC] Evan Miller: tfw i need to shower
[18:39:56]	[OOC] Evan Miller: but
[18:40:00]	[OOC] Evan Miller: haven't yet
[18:40:09]	[OOC] Evan Miller: because
[18:40:35]	Evan Miller exited observer at their location.
[18:40:36]	Evan Miller entered observer.
[18:40:39]	Evan Miller has spawned a 'NPC [1387][monster_shocktrooper]'.
[18:40:40]	Journey Robertson has taken 6 damage from monster_shocktrooper.
[18:40:40]	Journey Robertson has taken 6 damage from monster_shocktrooper.
[18:40:58]	Evan Miller exited observer at their location.
[18:40:58]	Evan Miller entered observer.
[18:41:00]	Evan Miller exited observer at their location.
[18:41:01]	Evan Miller entered observer.
[18:41:03]	Evan Miller exited observer at their location.
[18:41:04]	Evan Miller entered observer.
[18:41:06]	Evan Miller has spawned a 'NPC [1387][monster_bullsquid]'.
[18:41:07]	Evan Miller has spawned a 'NPC [1389][monster_bullsquid]'.
[18:41:08]	Journey Robertson has taken 35 damage from monster_bullsquid.
[18:41:21]	Evan Miller exited observer at their location.
[18:41:21]	Evan Miller entered observer.
[18:42:29]	[OOC] Journey Robertson: Oh shit, yo
[18:42:33]	[OOC] Journey Robertson: Me is here
[18:43:35]	Journey Robertson opened the '' #1818 container.
[18:43:37]	Journey Robertson closed the '' #1818 container.
[18:45:31]	[OOC] Journey Robertson: Hey Q you there?
[18:46:08]	[OOC] Journey Robertson: Actually nevermind
[18:47:33]	[OOC] Journey Robertson: I really want to make Thermite.
[18:47:39]	[OOC] Journey Robertson: And i could if i wanted to
[18:58:29]	Journey Robertson opened the '' #1777 container.
[18:58:31]	Journey Robertson closed the '' #1777 container.
[19:20:22]	The Irish Republican Army has connected.
[19:23:11]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[19:23:16]	The Irish Republican Army loaded the character 'CCA.C08-UNION.i5.00162'
[19:23:47]	[OOC] CCA.C08-UNION.i5.00162: by god it's been forever since I was on here.
[19:23:58]	CCA.C08-UNION.i5.00162 used command '/Content'.
[19:28:16]	CCA.C08-UNION.i5.00162 has gained 10 tokens.
[19:33:16]	CCA.C08-UNION.i5.00162 has gained 10 tokens.
[19:38:16]	CCA.C08-UNION.i5.00162 has gained 10 tokens.
[19:39:26]	The Irish Republican Army (STEAM_0:0:53047951) has disconnected.
[19:54:38]	Evan Miller has spawned a 'NPC [1331][npc_friendly]'.
[19:54:39]	Evan Miller exited observer at their location.
[19:54:43]	Evan Miller has taken 2 damage from npc_friendly.
[19:54:43]	Evan Miller has taken 2 damage from npc_friendly.
[19:54:44]	Evan Miller has taken 2 damage from npc_friendly.
[19:54:44]	Evan Miller has taken 2 damage from npc_friendly.
[19:54:49]	Evan Miller has taken 11 damage from npc_friendly.
[19:54:51]	Evan Miller has taken 11 damage from npc_friendly.
[19:54:55]	Evan Miller has taken 11 damage from npc_friendly.
[19:54:56]	Evan Miller has taken 11 damage from npc_friendly.
[19:54:57]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:02]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:02]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:04]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:05]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:05]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:06]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:09]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:09]	Evan Miller has taken 11 damage from npc_friendly.
[19:55:12]	Evan Miller has spawned a 'NPC [1386][monster_hound_eye]'.
[19:56:01]	Evan Miller has spawned 'models/half-life/houndeye.mdl'.
[19:56:03]	Evan Miller entered observer.
[19:56:10]	Evan Miller exited observer at their location.
[19:56:11]	Evan Miller entered observer.
[20:01:09]	Evan Miller has spawned 'models/weapons/half-life/p_egon.mdl'.
[20:01:13]	Evan Miller has spawned 'models/half-life/big_mom.mdl'.
[20:02:47]	Evan Miller exited observer at their location.
[20:02:48]	Evan Miller has taken 13 damage from worldspawn.
[20:02:48]	Evan Miller has taken 500 damage from prop_ragdoll.
[20:02:48]	Evan Miller entered observer.
[20:02:49]	Evan Miller exited observer at their location.
[20:02:49]	Evan Miller entered observer.
[20:02:52]	Evan Miller exited observer at their location.
[20:02:56]	Evan Miller entered observer.
[20:02:56]	Evan Miller exited observer at their location.
[20:02:58]	Evan Miller has taken 19 damage from worldspawn.
[20:02:58]	Evan Miller entered observer.
[20:02:59]	Evan Miller exited observer at their location.
[20:02:59]	Evan Miller entered observer.
[20:03:00]	Evan Miller exited observer at their location.
[20:03:01]	Evan Miller entered observer.
[20:03:01]	Evan Miller exited observer at their location.
[20:03:06]	Evan Miller has taken 93 damage from worldspawn.
[20:03:06]	Evan Miller entered observer.
[20:03:49]	Evan Miller exited observer at their location.
[20:03:49]	Evan Miller entered observer.
[20:03:50]	Evan Miller exited observer at their location.
[20:03:54]	Evan Miller entered observer.
[20:15:42]	Evan Miller set vignette to '[false]'.
[20:15:42]	Evan Miller set vignette to '[true]'.
[20:15:46]	Evan Miller exited observer at their location.
[20:15:46]	Evan Miller entered observer.
[20:15:49]	Evan Miller exited observer at their location.
[20:15:49]	Evan Miller entered observer.
[20:15:53]	Evan Miller exited observer at their location.
[20:15:55]	Evan Miller entered observer.
[20:15:57]	Evan Miller exited observer at their location.
[20:15:58]	Evan Miller entered observer.
[20:15:58]	Evan Miller exited observer at their location.
[20:15:59]	Evan Miller entered observer.
[20:16:01]	Evan Miller exited observer at their location.
[20:16:03]	Evan Miller entered observer.
[20:16:03]	Evan Miller exited observer at their location.
[20:16:04]	Evan Miller entered observer.
[20:16:05]	Evan Miller exited observer at their location.
[20:16:05]	Evan Miller entered observer.
[20:16:08]	Evan Miller exited observer at their location.
[20:16:09]	Evan Miller entered observer.
[20:16:10]	Evan Miller exited observer at their location.
[20:16:12]	Evan Miller entered observer.
[20:16:12]	Evan Miller exited observer at their location.
[20:16:14]	Evan Miller entered observer.
[20:16:15]	Evan Miller exited observer at their location.
[20:16:20]	Evan Miller entered observer.
[20:16:21]	Evan Miller exited observer at their location.
[20:16:22]	Evan Miller entered observer.
[20:16:23]	Evan Miller exited observer at their location.
[20:16:24]	Evan Miller entered observer.
[20:16:25]	Evan Miller exited observer at their location.
[20:16:26]	Evan Miller entered observer.
[20:16:31]	Evan Miller exited observer at their location.
[20:16:42]	Evan Miller entered observer.
[20:18:36]	matt saton (STEAM_0:1:53097688) has disconnected.
