[10:53:25]	matt saton has connected.
[14:47:38]	[LOOC] CCA.C08-UNION.OfC.19860: so an OOC note real quick
[14:47:48]	[LOOC] CCA.C08-UNION.OfC.19860: i'm not code hitler and i don't want to be code hitler
[14:48:10]	[LOOC] CCA.C08-UNION.OfC.19860: you don't have to memorize obscure codes. if you don't know that 10-29B means subject is BOL, you won't be punished for that.
[14:48:18]	[LOOC] CCA.C08-UNION.OfC.19860: just RP that you do know and take it from there.
[14:48:33]	[LOOC] CCA.C08-UNION.OfC.19860: just know those few i listed and you're set
[14:48:49]	[LOOC] CCA.C08-RCT.64998: Affirm.
[14:49:03]	[Y] CCA.C08-UNION.OfC.19860: <:: Now, number codes. ::>
[14:49:21]	[Y] CCA.C08-UNION.OfC.19860: <:: These are called to mean different things. You will hear 3 of these used very frequently. The rest you will almost never har. ::>
[14:49:25]	[LOOC] CCA.C08-UNION.OfC.19860: hear*
[14:49:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[14:49:39]	[Y] CCA.C08-UNION.OfC.19860: <:: Code 1, non-urgent situation. ::>
[14:49:44]	[Y] CCA.C08-UNION.OfC.19860: <:: Code 2, urgent situation. ::>
[14:49:48]	[Y] CCA.C08-UNION.OfC.19860: <:: Code 3, emergency situation. ::>
[14:49:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[14:50:00]	[LOOC] CCA.C08-UNION.OfC.19860: yes death i know these aren't accurate to today shut up
[14:50:34]	[Y] CCA.C08-UNION.OfC.19860: <:: The rest, don't worry too much about. Just keep the handbook on your visor and you're set. ::>
[14:50:40]	Bee ❧ (STEAM_0:1:205314685) has disconnected.
[14:50:47]	[LOOC] CCA.C08-UNION.OfC.19860: they have to go do stuff so
[14:50:49]	[LOOC] CCA.C08-UNION.OfC.19860: fug
[14:50:50]	[OOC] CCA.C08-RCT.64998: F
[14:50:57]	[LOOC] CCA.C08-UNION.OfC.19860: movin on
[14:51:22]	[Y] CCA.C08-UNION.OfC.19860: <:: A few important code words. These all you should know. ::>
[14:51:27]	[LOOC] CCA.C08-UNION.OfC.19860: again, i'm not code word hitler
[14:51:30]	[LOOC] CCA.C08-UNION.OfC.19860: just know basic shit and you're fine
[14:51:37]	[Y] CCA.C08-UNION.OfC.19860: <:: Necrotic, means zombie. ::>
[14:51:41]	[Y] CCA.C08-UNION.OfC.19860: <:: Parasitic means headcrab. ::>
[14:51:44]	[Y] CCA.C08-UNION.OfC.19860: <:: Triped means houndeye. ::>
[14:51:54]	[Y] CCA.C08-UNION.OfC.19860: <:: Constrictor means barnacle. ::>
[14:52:07]	[Y] CCA.C08-UNION.OfC.19860: <:: Also, a quick disclaimer. ::>
[14:52:12]	[Y] CCA.C08-UNION.OfC.19860: <:: Exogen does *not* mean antlion. ::>
[14:52:17]	[Y] CCA.C08-UNION.OfC.19860: <:: Antlion means antlion. ::>
[14:52:31]	[Y] CCA.C08-UNION.OfC.19860: <:: Exogen means anything coming in that shouldn't be there. ::>
[14:52:44]	[Y] CCA.C08-UNION.OfC.19860: <:: If zombies are coming up from the sewers, guess what, they're exogens. ::>
[14:53:03]	[Y] CCA.C08-UNION.OfC.19860: <:: Don't believe me, just learn some etymology. ::>
[14:53:12]	[Y] CCA.C08-UNION.OfC.19860: <:: Same goes for the term biotic. It does not refer specifically to broom jockey. ::>
[14:53:16]	[IT] CCA.C08-UNION.OfC.19860: It refers to anything living.
[14:53:18]	[LOOC] CCA.C08-UNION.OfC.19860: fug
[14:53:22]	[Y] CCA.C08-UNION.OfC.19860: <:: It refers to anything living. ::>
[14:53:46]	[Y] CCA.C08-UNION.OfC.19860: <:: Anything living and non-sentient that is. ::>
[14:54:02]	[Y] CCA.C08-UNION.OfC.19860: <:: Headcrabs, zombies, tripeds, snarks. ::>
[14:54:11]	[Y] CCA.C08-UNION.OfC.19860: <:: Which by the way, snarks are called concussors. ::>
[14:54:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[14:54:42]	[Y] CCA.C08-UNION.OfC.19860: <:: BOL means be on the lookout for. This does not necessarily mean the person is wanted for a crime. ::>
[14:54:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[14:54:49]	[Y] CCA.C08-UNION.OfC.19860: <:: Viscerator means manhack. ::>
[14:54:53]	[Y] CCA.C08-UNION.OfC.19860: <:: Xenobe is an alien. ::>
[14:55:18]	[Y] CCA.C08-UNION.OfC.19860: <:: Alright, now let's get done with the boring stuff. ::>
[14:55:28]	[Y] CCA.C08-UNION.OfC.19860: <:: CCA units practice transhumanism, at low levels. ::>
[14:55:53]	[Y] CCA.C08-UNION.OfC.19860: <:: Unionwashing, memory replacement, augmentations. ::>
[14:56:07]	[Y] CCA.C08-UNION.OfC.19860: <:: Unionwashing is a non-intrusive procedure to aid loyalty to the Combine. ::>
[14:56:42]	[Y] CCA.C08-UNION.OfC.19860: <:: You can choose to receive unionwashing at the rank of i5, but oyu don't have to until you hit the rank of i5. ::>
[14:57:35]	[Y] CCA.C08-UNION.OfC.19860: <:: Memory replacement is similar. It does not make you any less of a person, it just replaces your negative experiences with the Combine with gratitude, positive experiences, and knowledge. ::>
[14:57:46]	[Y] CCA.C08-UNION.OfC.19860: <:: Memory replacement you don't get until the rank of DvL. ::>
[14:58:01]	[Y] CCA.C08-UNION.OfC.19860: <:: Memory replacement is unbreakable. Unionwashing is not, but it is still significantly difficult to overcome. ::>
[14:58:16]	[Y] CCA.C08-UNION.OfC.19860: <:: Augmentations are given to DvLs and higher. ::>
[14:58:32]	[Y] CCA.C08-UNION.OfC.19860: <:: They don't make you able to punch a hole in pure steel, but they do make you stronger. ::>
[14:58:51]	[Y] CCA.C08-UNION.OfC.19860: <:: Fuck up, and you commit protocol breaches. ::>
[14:58:58]	[Y] CCA.C08-UNION.OfC.19860: <:: Those are punished by awarding blackmarks. ::>
[14:59:17]	[Y] CCA.C08-UNION.OfC.19860: <:: Three blackmarks and you're deserviced. That is, you're amputated. ::>
[14:59:25]	[LOOC] CCA.C08-UNION.OfC.19860: it also menas you lose whitelist so maybe don't get three blackmarks?????
[14:59:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[14:59:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[14:59:51]	[Y] CCA.C08-UNION.OfC.19860: <:: Punishments and amounts are listed in the handbook. ::>
[15:00:11]	[Y] CCA.C08-UNION.OfC.19860: <:: Any questions? ::>
[15:00:20]	[Y] CCA.C08-UNION.OfC.19860: <:: 772! ::>
[15:00:33]	[Y] CCA.C08-UNION.OfC.19860: <:: Great. That's the boring stuff out of the way. ::>
[15:00:40]	[Y] CCA.C08-UNION.OfC.19860: <:: Let's get into combat strategy. Wait here. ::>
[15:00:45]	CCA.C08-UNION.OfC.19860 entered observer.
[15:01:01]	CCA.C08-UNION.OfC.19860 exited observer at their location.
[15:01:02]	CCA.C08-UNION.OfC.19860 entered observer.
[15:01:02]	[W] CCA.C08-RCT.64998: <:: Well this is all, facinating. ::>
[15:01:03]	CCA.C08-UNION.OfC.19860 has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[15:01:20]	CCA.C08-UNION.OfC.19860 has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[15:02:04]	CCA.C08-UNION.OfC.19860 exited observer at their location.
[15:02:08]	CCA.C08-UNION.OfC.19860 entered observer.
[15:02:18]	CCA.C08-UNION.OfC.19860 ran 'take' on item 'KIBA Arms Ammocase' (#11225)
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a 'KIBA Arms Ammocase' #11225.
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11222.
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11217.
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a 'USP Match' #11213.
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11219.
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a 'USP Match' #11214.
[15:02:18]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11221.
[15:02:21]	CCA.C08-UNION.OfC.19860 ran 'drop' on item 'USP Match' (#11213)
[15:02:21]	CCA.C08-UNION.OfC.19860 has lost a 'USP Match' #11213.
[15:02:23]	CCA.C08-UNION.OfC.19860 ran 'take' on item 'USP Match' (#11213)
[15:02:23]	CCA.C08-UNION.OfC.19860 has gained a 'USP Match' #11213.
[15:02:26]	CCA.C08-UNION.OfC.19860 ran 'drop' on item 'USP Match' (#11214)
[15:02:26]	CCA.C08-UNION.OfC.19860 has lost a 'USP Match' #11214.
[15:02:27]	CCA.C08-UNION.OfC.19860 ran 'take' on item 'USP Match' (#11214)
[15:02:27]	CCA.C08-UNION.OfC.19860 has gained a 'USP Match' #11214.
[15:02:28]	CCA.C08-UNION.OfC.19860 ran 'drop' on item 'KIBA Arms Ammocase' (#11225)
[15:02:28]	CCA.C08-UNION.OfC.19860 has lost a 'KIBA Arms Ammocase' #11225.
[15:02:28]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11222.
[15:02:28]	CCA.C08-UNION.OfC.19860 has lost a 'USP Match' #11214.
[15:02:28]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11219.
[15:02:28]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11221.
[15:02:28]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11217.
[15:02:30]	CCA.C08-UNION.OfC.19860 ran 'take' on item 'KIBA Arms Ammocase' (#11225)
[15:02:30]	CCA.C08-UNION.OfC.19860 has gained a 'KIBA Arms Ammocase' #11225.
[15:02:30]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11222.
[15:02:30]	CCA.C08-UNION.OfC.19860 has gained a 'USP Match' #11214.
[15:02:30]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11219.
[15:02:30]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11221.
[15:02:30]	CCA.C08-UNION.OfC.19860 has gained a '9mm Pistol Magazine' #11217.
[15:02:32]	CCA.C08-UNION.OfC.19860 ran 'drop' on item 'KIBA Arms Ammocase' (#11225)
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a 'KIBA Arms Ammocase' #11225.
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11222.
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11217.
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a 'USP Match' #11214.
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11219.
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a 'USP Match' #11213.
[15:02:32]	CCA.C08-UNION.OfC.19860 has lost a '9mm Pistol Magazine' #11221.
[15:02:35]	CCA.C08-UNION.OfC.19860 exited observer at their location.
[15:02:52]	[Y] CCA.C08-UNION.OfC.19860: <:: Just for the sake of curiosity, has anybody here played old school DOOM, or at the very least, know what it is? ::>
[15:03:01]	[LOOC] CCA.C08-UNION.OfC.19860: wait, DOOM isn't old school
[15:03:03]	[LOOC] CCA.C08-UNION.OfC.19860: it's 2006
[15:03:10]	[Y] CCA.C08-UNION.OfC.19860: <:: Has anyone here played that computer game DOOM? ::>
[15:03:11]	[LOOC] CCA.C08-RCT.64998: Doom 1993
[15:03:13]	[LOOC] CCA.C08-RCT.77283: DOOM is 1993
[15:03:15]	[LOOC] CCA.C08-RCT.08222: ^
[15:03:17]	[LOOC] CCA.C08-UNION.OfC.19860: yeah exactly lmao
[15:03:31]	[LOOC] CCA.C08-RCT.77283: there werent any ups and downs, just left and right
[15:03:40]	[LOOC] CCA.C08-UNION.OfC.19860: not the newest but it's not old schoollwhen there's no new new school to replace it with
[15:03:49]	[Y] CCA.C08-UNION.OfC.19860: <:: Alright, has anybody seen the movie Rambo? ::>
[15:04:19]	[Y] CCA.C08-UNION.OfC.19860: <:: Great. The metaphor sticks. Let's move. ::>
[15:04:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[15:04:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[15:04:56]	[ME] CCA.C08-UNION.OfC.19860: puts down a case.
[15:05:06]	CCA.C08-UNION.OfC.19860 used command '/adminspawnmenu'.
[15:05:10]	CCA.C08-RCT.08222 ran 'take' on item 'KIBA Arms Ammocase' (#11225)
[15:05:10]	CCA.C08-RCT.08222 has gained a 'KIBA Arms Ammocase' #11225.
[15:05:10]	CCA.C08-RCT.08222 has gained a '9mm Pistol Magazine' #11222.
[15:05:10]	CCA.C08-RCT.08222 has gained a '9mm Pistol Magazine' #11217.
[15:05:10]	CCA.C08-RCT.08222 has gained a 'USP Match' #11214.
[15:05:10]	CCA.C08-RCT.08222 has gained a '9mm Pistol Magazine' #11219.
[15:05:10]	CCA.C08-RCT.08222 has gained a 'USP Match' #11213.
[15:05:10]	CCA.C08-RCT.08222 has gained a '9mm Pistol Magazine' #11221.
[15:05:10]	CCA.C08-UNION.OfC.19860 has spawned "9mm Pistol Magazine"
[15:05:11]	CCA.C08-UNION.OfC.19860 has spawned "9mm Pistol Magazine"
[15:05:23]	[ME] CCA.C08-RCT.64998: Leans down, taking one of the ammo things.
[15:05:24]	CCA.C08-RCT.77283 ran 'take' on item '9mm Pistol Magazine' (#14351)
[15:05:24]	CCA.C08-RCT.77283 has gained a '9mm Pistol Magazine' #14351.
[15:05:24]	CCA.C08-RCT.64998 ran 'take' on item '9mm Pistol Magazine' (#14352)
[15:05:24]	CCA.C08-RCT.64998 has gained a '9mm Pistol Magazine' #14352.
[15:05:27]	CCA.C08-RCT.08222 ran 'drop' on item 'KIBA Arms Ammocase' (#11225)
[15:05:27]	CCA.C08-RCT.08222 has lost a 'KIBA Arms Ammocase' #11225.
[15:05:27]	CCA.C08-RCT.08222 has lost a '9mm Pistol Magazine' #11222.
[15:05:27]	CCA.C08-RCT.08222 has lost a 'USP Match' #11213.
[15:05:27]	CCA.C08-RCT.08222 has lost a '9mm Pistol Magazine' #11217.
[15:05:28]	CCA.C08-UNION.OfC.19860 has spawned "USP Match"
[15:05:30]	CCA.C08-RCT.77283 ran 'take' on item 'KIBA Arms Ammocase' (#11225)
[15:05:30]	CCA.C08-RCT.77283 has gained a 'KIBA Arms Ammocase' #11225.
[15:05:30]	CCA.C08-RCT.77283 has gained a '9mm Pistol Magazine' #11222.
[15:05:30]	CCA.C08-RCT.77283 has gained a 'USP Match' #11213.
[15:05:30]	CCA.C08-RCT.77283 has gained a '9mm Pistol Magazine' #11217.
[15:05:31]	CCA.C08-RCT.77283 ran 'take' on item 'USP Match' (#14353)
[15:05:31]	CCA.C08-RCT.77283 has gained a 'USP Match' #14353.
[15:05:34]	CCA.C08-RCT.08222 ran 'Equip' on item 'USP Match' (#11214)
[15:05:37]	CCA.C08-RCT.08222 ran 'use' on item '9mm Pistol Magazine' (#11219)
[15:05:37]	CCA.C08-RCT.64998 ran 'Equip' on item 'USP Match' (#14341)
[15:05:42]	CCA.C08-RCT.77283 ran 'Equip' on item 'USP Match' (#14353)
[15:05:44]	[Y] CCA.C08-UNION.OfC.19860: <:: Two magazines per person, one pistol per person. That case had 4 magazines and two pistols. ::>
[15:05:54]	CCA.C08-RCT.08222 ran 'use' on item '9mm Pistol Magazine' (#11221)
[15:06:02]	[Y] CCA.C08-UNION.OfC.19860: <:: What is the number one rule of gun safety? ::>
[15:06:35]	[Y] CCA.C08-UNION.OfC.19860: <:: Wrong. ::>
[15:06:41]	[Y] CCA.C08-UNION.OfC.19860: <:: Treat every gun as if it were loaded. ::>
[15:07:04]	[Y] CCA.C08-UNION.OfC.19860: <:: I don't care if the pistol is unloaded and there's nothing chambered. You don't use the gun to jokingly point it at people. ::>
[15:07:20]	[Y] CCA.C08-UNION.OfC.19860: <:: I don't care if the safety is on, you can't put it to the back of your fellow CCA unit's head. ::>
[15:07:21]	[Y] CCA.C08-UNION.OfC.19860: <:: Got it? ::>
[15:07:39]	[Y] CCA.C08-UNION.OfC.19860: <:: The rest of you? ::>
[15:07:47]	[Y] CCA.C08-UNION.OfC.19860: <:: Fantastic. ::>
[15:08:04]	[Y] CCA.C08-UNION.OfC.19860: <:: So, there are two types of combat anyone will do. Against humans and against Xenobes. ::>
[15:08:33]	[Y] CCA.C08-UNION.OfC.19860: <:: Quick aside, you don't have to use the code words all the time. Back when I was an EpU I called headcrabs headcrabs. Just make sure to be official when talking to command and above. ::>
[15:08:50]	[Y] CCA.C08-UNION.OfC.19860: <:: Some OTA units call antlions bugs. It just depends on the person. ::>
[15:08:55]	[LOOC] CCA.C08-UNION.OfC.19860: that's canon btw so bite me
[15:09:23]	[LOOC] CCA.C08-RCT.77283: We call those things from Klendathu bugs
[15:09:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[15:09:31]	[Y] CCA.C08-UNION.OfC.19860: <:: Alien Combat is simple. You don't need cover unless you're fighting osmething particularly bad. You point the gun, you shoot, you kill it. ::>
[15:09:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[15:09:53]	[Y] CCA.C08-UNION.OfC.19860: <:: The strategy comes in for different types of aliens. ::>
[15:09:59]	[Y] CCA.C08-UNION.OfC.19860: <:: You don't want to be up close and personal with a Zombie. ::>
[15:10:31]	[Y] CCA.C08-UNION.OfC.19860: <:: Nor do you want to be in large groups with snarks. ::>
[15:10:47]	[Y] CCA.C08-UNION.OfC.19860: <:: Sorry, large groups of snarks. ::>
[15:10:49]	[Y] CCA.C08-UNION.OfC.19860: <:: Alright. ::>
[15:11:10]	[Y] CCA.C08-UNION.OfC.19860: <:: Let's go over the basic shit. Fourth type of parasitic, the real beefy kind. Sending a visual download to you all.... now. ::>
[15:11:33]	[LOOC] CCA.C08-UNION.OfC.19860: IC it's just a 3D model showing up on a hud
[15:12:04]	[Y] CCA.C08-UNION.OfC.19860: <:: That variant on your visor. Fourth variant. ::>
[15:12:27]	[Y] CCA.C08-UNION.OfC.19860: <:: That one, stay away from. Long range is best. Close range, they tear you to shreds. Mid range, they throw toxic shit at you. ::>
[15:12:48]	[Y] CCA.C08-UNION.OfC.19860: <:: Parasitics, you guessed it. Just don't be near them. At all. ::>
[15:12:57]	[Y] CCA.C08-UNION.OfC.19860: <:: Tripeds, you fight from long range. ::>
[15:13:03]	[Y] CCA.C08-UNION.OfC.19860: <:: Their attack is not good for mid or close. ::>
[15:13:20]	[Y] CCA.C08-UNION.OfC.19860: <:: Antlions, there's no good range. They'll fuck you up fifteen ways from tuesday. ::>
[15:13:39]	[Y] CCA.C08-UNION.OfC.19860: <:: But make sure to shoot them in the JOINTS and the Thorax. ::>
[15:14:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[15:14:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[15:14:57]	[Y] CCA.C08-UNION.OfC.19860: <:: On your visor, check out the glowing parts. ::>
[15:15:02]	[LOOC] CCA.C08-RCT.77283: Half Life Alyx variant
[15:15:11]	[Y] CCA.C08-UNION.OfC.19860: <:: The leg joints and the back. Those are what you shoot for. ::>
[15:15:18]	[LOOC] CCA.C08-UNION.OfC.19860: yeah. for the main variant just point and shoot
[15:15:41]	[Y] CCA.C08-UNION.OfC.19860: <:: Leg joints, shoot them enough, it hurts their mobility. ::>
[15:15:51]	[Y] CCA.C08-UNION.OfC.19860: <:: Shotguns also work great if you're up close with them. ::>
[15:16:13]	[Y] CCA.C08-UNION.OfC.19860: <:: Now, if you're fighting people with melee weapons, where should you be? ::>
[15:16:19]	[Y] CCA.C08-UNION.OfC.19860: <:: Correct, you should be mid to far range. ::>
[15:16:27]	[Y] CCA.C08-UNION.OfC.19860: <:: If you're up close, make yourself not up close. ::>
[15:16:34]	[Y] CCA.C08-UNION.OfC.19860: <:: Or just shoot them. ::>
[15:16:53]	[LOOC] CCA.C08-RCT.77283: /me sneeze
[15:16:53]	[Y] CCA.C08-UNION.OfC.19860: <:: If you're fighting people with guns, or people who just know what the hell they're doing and not some nobody who picked up a gun. ::>
[15:17:02]	[Y] CCA.C08-UNION.OfC.19860: <:: You need to *take cover*. ::>
[15:17:09]	[Y] CCA.C08-UNION.OfC.19860: <:: You are not doomguy. You are not rambo. ::>
[15:17:20]	[Y] CCA.C08-UNION.OfC.19860: <:: You are a human being, you are fragile like the rest of us. ::>
[15:17:24]	[Y] CCA.C08-UNION.OfC.19860: <:: That includes me, too. ::>
[15:17:37]	[Y] CCA.C08-UNION.OfC.19860: <:: If you don't have cover, your number one priority is to find it. Do not shoot in the open. ::>
[15:17:42]	[Y] CCA.C08-UNION.OfC.19860: <:: You *will* die. ::>
[15:17:53]	[Y] CCA.C08-UNION.OfC.19860: <:: Now, let me do an aside about flashbangs and smoke grenades. ::>
[15:18:03]	[Y] CCA.C08-UNION.OfC.19860: <:: They're not fun things to throw and make noises. ::>
[15:18:24]	[Y] CCA.C08-UNION.OfC.19860: <:: Flashbangs effectively render a target unable to do anything. ::>
[15:18:28]	[LOOC] CCA.C08-RCT.77283: think fast chucklenuts! ^
[15:18:30]	[Y] CCA.C08-UNION.OfC.19860: <:: Smoke grenades create a fog of confusion. ::>
[15:18:32]	[LOOC] CCA.C08-UNION.OfC.19860: lmao
[15:19:14]	[Y] CCA.C08-UNION.OfC.19860: <:: You throw flashbangs and smoke grenades not to be a sneaky ninja, but to make sure they can't see you. ::>
[15:19:21]	[Y] CCA.C08-UNION.OfC.19860: <:: If they can't see you, they don't know where to hit. ::>
[15:19:23]	[Y] CCA.C08-UNION.OfC.19860: <:: Got it? ::>
[15:19:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[15:19:48]	[Y] CCA.C08-UNION.OfC.19860: <:: 082! ::>
[15:19:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[15:20:06]	[Y] CCA.C08-UNION.OfC.19860: <:: Now, viscerators and HE grenades. ::>
[15:20:09]	[Y] CCA.C08-UNION.OfC.19860: <:: They are not toys. ::>
[15:20:17]	[Y] CCA.C08-UNION.OfC.19860: <:: They are used to flush someone out from cover. ::>
[15:20:47]	[Y] CCA.C08-UNION.OfC.19860: <:: If somebody is being a pussy and hiding behind a wall or a barrier, throw an HE grenade or a viscerator. ::>
[15:20:56]	[Y] CCA.C08-UNION.OfC.19860: <:: That way, they *have* to move. ::>
[15:21:04]	[Y] CCA.C08-UNION.OfC.19860: <:: That is their main purpose. Don't confuse those. ::>
[15:21:12]	[Y] CCA.C08-UNION.OfC.19860: <:: Moving on. ::>
[15:21:20]	[Y] CCA.C08-UNION.OfC.19860: <:: Basic terminology. ::>
[15:21:31]	[ME] CCA.C08-UNION.OfC.19860: throws down some plastic dots.
[15:21:42]	[LOOC] CCA.C08-UNION.OfC.19860: hm
[15:21:44]	[LOOC] CCA.C08-UNION.OfC.19860: that
[15:21:46]	[LOOC] CCA.C08-UNION.OfC.19860: is transparent
[15:21:47]	[LOOC] CCA.C08-UNION.OfC.19860: fuck
[15:21:53]	CCA.C08-UNION.OfC.19860 entered observer.
[15:21:53]	CCA.C08-UNION.OfC.19860 exited observer at their location.
[15:21:57]	CCA.C08-UNION.OfC.19860 entered observer.
[15:21:58]	CCA.C08-UNION.OfC.19860 has spawned 'models/squad/sf_plates/sf_plate5x5.mdl'.
[15:21:58]	CCA.C08-UNION.OfC.19860 exited observer at their location.
[15:21:59]	CCA.C08-UNION.OfC.19860 entered observer.
[15:22:00]	CCA.C08-UNION.OfC.19860 has spawned 'models/squad/sf_plates/sf_plate8x8.mdl'.
[15:22:04]	CCA.C08-UNION.OfC.19860 has spawned 'models/hunter/plates/plate3x3.mdl'.
[15:22:04]	CCA.C08-RCT.77283 has taken 10 damage from prop_physics.
[15:22:04]	CCA.C08-RCT.64998 has taken 10 damage from prop_physics.
[15:22:07]	CCA.C08-UNION.OfC.19860 exited observer at their location.
[15:22:31]	[Y] CCA.C08-UNION.OfC.19860: <:: This X HERE. ::>
[15:22:36]	[Y] CCA.C08-UNION.OfC.19860: <:: This is your target. ::>
[15:22:53]	[LOOC] CCA.C08-UNION.OfC.19860: cock
[15:23:21]	[LOOC] CCA.C08-UNION.OfC.19860: just come dwn here
[15:24:10]	[Y] CCA.C08-UNION.OfC.19860: <:: Alright. ::>
[15:24:23]	[Y] CCA.C08-UNION.OfC.19860: <:: Let's say the circles are CCA units. ::>
[15:24:27]	[Y] CCA.C08-UNION.OfC.19860: <:: The X's are... ::>
[15:24:31]	CCA.C08-RCT.64998 has gained 10 tokens.
[15:24:35]	[Y] CCA.C08-UNION.OfC.19860: <:: Your enemy, we'll say wielding a gun. ::>
[15:24:41]	[Y] CCA.C08-UNION.OfC.19860: <:: None of you have any thing to flush him out with. ::>
[15:24:48]	CCA.C08-UNION.OfC.19860 has gained 10 tokens.
[15:25:05]	[Y] CCA.C08-UNION.OfC.19860: <:: He's behind a stable barrier, one that you can't just shoot through casually. Let's say it's a cement blocker. ::>
[15:25:09]	[LOOC] CCA.C08-RCT.77283: How long is this lmao
[15:25:13]	[LOOC] CCA.C08-UNION.OfC.19860: it's almost done
[15:25:27]	[LOOC] CCA.C08-RCT.08222: Bear in mind we know our shit so
[15:25:41]	[Y] CCA.C08-UNION.OfC.19860: <:: Let's say you all want to go forward and close the distance between you all to overwhelm him and shoot him. ::>
[15:25:41]	[LOOC] CCA.C08-RCT.08222: This is just a recap of how he expects us to react and do
[15:25:43]	[LOOC] CCA.C08-UNION.OfC.19860: fair
[15:25:52]	[Y] CCA.C08-UNION.OfC.19860: <:: That's called a push. ::>
[15:26:03]	[Y] CCA.C08-UNION.OfC.19860: <:: But, let's say a few other units break up from the group. ::>
[15:26:09]	[Y] CCA.C08-UNION.OfC.19860: <:: This is one man, they can't shoot two sides at once. ::>
[15:26:18]	[Y] CCA.C08-UNION.OfC.19860: <:: If you have the proper equipment, you can flank the taret. ::>
[15:26:41]	[Y] CCA.C08-UNION.OfC.19860: <:: Meaning, you go around the side of the opponent and one of the two groups shoots them and takes them out. ::>
[15:26:50]	[Y] CCA.C08-UNION.OfC.19860: <:: That's called a flank. ::>
[15:26:53]	[Y] CCA.C08-UNION.OfC.19860: <:: Any questions? ::>
[15:27:04]	[Y] CCA.C08-UNION.OfC.19860: <:: Let's get done with my least favorite topic. ::>
[15:27:06]	[Y] CCA.C08-UNION.OfC.19860: <:: Breaching. ::>
[15:27:14]	[Y] CCA.C08-UNION.OfC.19860: <:: Move it! ::>
[15:27:20]	CCA.C08-UNION.OfC.19860 has spawned 'models/hunter/plates/plate2x2.mdl'.
[15:27:21]	CCA.C08-RCT.08222 has taken 6 damage from worldspawn.
[15:27:33]	CCA.C08-UNION.OfC.19860 has spawned 'models/hunter/plates/plate3x3.mdl'.
[15:27:36]	CCA.C08-UNION.OfC.19860 has spawned 'models/hunter/plates/plate2x2.mdl'.
[15:27:52]	[Y] CCA.C08-UNION.OfC.19860: <:: Alright. ::>
[15:28:02]	CCA.C08-UNION.OfC.19860 used command '/ToggleRaise'.
[15:28:02]	[OOC] CCA.C08-RCT.77283: *Bullpups Sakkijarven Polka*
[15:28:03]	CCA.C08-UNION.OfC.19860 used command '/ToggleRaise'.
[15:28:11]	[Y] CCA.C08-UNION.OfC.19860: <:: There are two groups in breaching. Pointmen and breachers. ::>
[15:28:26]	[Y] CCA.C08-UNION.OfC.19860: <:: The breacher, which there is only one of, is on the OPPOSITE end of the door handle. ::>
[15:28:42]	[Y] CCA.C08-UNION.OfC.19860: <:: Easier line of sight, you don't have to rotate your wrists to do it. Just a straight shot. ::>
[15:28:50]	[Y] CCA.C08-UNION.OfC.19860: <:: To breach, shoot the lock off the door and move in. ::>
